"CUSTOMER_WID","VISITS_NUM"
489663319,16
490334019,5
491292036,11
491292390,6
493197873,6
493481465,9
493695936,16
494413043,2
494653635,3
495459836,20
497026827,10
497032517,23
497993142,18
497993774,3
497999287,2
499019789,4
499019949,17
499020209,8
499982762,5
499983012,15
500944879,15
502868169,5
502868312,11
502868377,6
502869236,15
503835232,10
504802694,4
505791793,5
506761847,13
507723132,16
509662532,17
509672218,24
509672515,15
510636125,6
510636153,4
510636446,11
511606381,4
511607036,18
511608007,11
512585796,11
513565791,3
515510770,12
517462401,8
518439507,6
522357565,5
522358207,12
523345187,2
523345444,8
523345643,19
523345882,17
523346086,9
525310738,4
526290449,3
526290693,14
526291428,18
529240795,5
530229575,16
530229668,16
530229673,12
530231044,12
531227763,8
531228289,2
531229234,18
532213096,5
533200301,25
536163165,16
537149221,2
537149258,21
537149760,4
537150321,16
537150745,14
538138698,1
538139806,2
538140097,9
538140101,17
539133993,1
539134428,2
540124528,7
543110378,2
543111468,6
545099458,3
545100001,2
546098369,5
547097149,17
547097268,3
551996658,3
552634898,17
552712903,18
552713767,9
552993038,18
552993634,5
554539686,16
554999798,2
555002359,24
556542065,23
557011395,7
557941996,10
558005524,12
558006256,4
558006964,13
562027016,4
564039098,19
564194045,20
565023483,2
565030694,2
565031056,3
565376844,20
565587777,4
570999185,5
571062569,12
571062795,3
571063018,5
571063028,10
571064850,4
571304803,11
572721912,19
573067526,15
573067855,3
573069119,19
573069123,13
573071595,16
573654725,9
573687048,13
574776099,8
575088079,8
575088982,4
577472439,4
579096875,2
579113086,11
580058731,3
580117022,11
580118059,9
580161533,7
581403263,4
581746996,3
582118573,19
584411761,3
585152774,3
585518998,14
586164123,21
586686550,7
586699460,4
587072334,2
589543826,16
590555551,3
590555778,15
590555780,2
592254575,6
592564862,16
592564863,2
592565819,3
592760333,3
593561321,9
593561877,4
593562435,7
594598042,13
595609245,5
602007156,3
602030478,4
602688250,13
602688622,3
603691311,2
606735520,8
607301019,17
609652880,3
609771624,21
609774930,2
615381919,15
615849124,21
615850203,10
616107466,1
616519151,3
616878178,5
616879205,17
617900239,7
618916482,3
620110707,6
620368684,3
621960749,2
621961517,8
622978691,7
623257224,2
623994020,2
623994230,20
624466159,17
627052572,19
627053533,4
628059512,2
628070834,2
628071175,5
628072489,3
628327482,3
628441090,3
628558679,5
629042150,18
629087249,6
630105891,9
631056412,7
631128419,17
631128921,2
631129279,13
631129433,9
634325020,4
634808289,13
635170847,11
635205589,7
635208182,3
635625997,22
635916894,3
638088238,19
638264991,4
639262480,8
639292482,2
643998801,12
644959458,3
644982278,9
645430170,2
645430173,7
646880800,2
649512686,2
649514119,6
650072257,4
650786314,10
650942886,8
651569468,19
651871873,4
652593593,14
653608668,3
653608729,2
656243073,19
656297311,12
656686059,6
656686546,20
656687221,2
657374636,5
657712899,13
657713602,8
658734276,5
658736998,2
660643416,4
660785874,2
660787324,11
660788321,18
663848147,9
663864407,17
664075045,18
664280340,15
664900158,5
664900528,14
665389040,4
665814510,17
665929582,7
666598254,10
666600404,2
667383309,10
667981153,10
667981426,2
670129217,10
670498843,6
671053375,3
672083390,5
673120375,4
674157710,4
675173625,6
679480154,13
680333928,8
680334821,3
680335256,11
680337879,4
680522778,2
681360573,2
682775912,7
682791298,21
682795300,7
685098204,16
686238858,16
688526704,5
690820090,2
690820756,12
691970833,1
694258717,1
696545780,13
698829578,4
698829899,2
698830233,2
698830795,2
699976537,13
699976860,1
699977857,4
699986374,8
701126530,8
701126851,15
701127732,2
701127839,2
702274685,12
703444443,5
706875190,4
706875195,8
706875525,9
708024598,1
708024708,10
708026681,9
708026907,3
708027215,2
708027551,2
708027573,1
708028109,14
708028112,12
709180064,9
709180490,5
714898214,2
714898634,10
714900684,10
716050774,4
716051752,1
716052486,7
717202279,1
717202722,8
717202931,2
717203601,7
722939346,3
724088704,2
724089358,10
724089580,2
725241993,2
727553104,8
728708411,2
728709606,3
731004449,3
731005132,2
731005558,10
732158246,2
733317806,6
733318143,16
733318444,5
734477442,2
735626666,1
739098016,3
740254354,2
740256029,4
742558673,2
742559551,7
742559773,7
742559872,5
742559881,13
743725501,12
743726726,2
747196138,3
750676537,3
758785975,4
758785977,3
758787182,14
763427934,6
764595310,12
765749010,2
766914953,4
766916383,12
768086113,2
772543686,1
772728834,9
772732536,13
772732753,5
772732858,1
773894802,14
773895778,15
775063751,5
775065056,2
776231042,6
776232586,12
777390726,7
777391053,10
779723687,8
780890341,10
780890559,5
783222849,12
783223279,3
784396772,2
789054792,4
789055854,6
789055974,2
790226783,2
790227840,6
790228258,2
791396711,4
791397681,7
792563538,5
796077179,1
796078359,8
797254945,2
797255805,5
799610499,2
799611269,5
799611573,8
801964941,5
801965810,2
804309109,5
804309538,2
804310074,6
804310410,9
805490938,4
805491054,2
805491360,1
806661341,5
807843268,13
809013214,4
810180071,2
814871908,1
814873198,3
816046384,6
821919635,6
823109184,4
823117373,6
828990667,2
830166475,3
830166585,4
831344533,1
831350689,7
834873247,2
839581848,2
840756736,4
840756824,1
840757227,3
840757229,3
840757240,2
841949074,1
841949401,2
841949506,4
841949614,6
843123102,8
843124493,6
845484927,2
847846958,6
847847060,5
850204562,2
850205331,2
850205544,1
850205545,4
851390206,2
851390972,8
851391076,5
852566090,2
853760002,4
854945343,6
856121103,6
857301404,4
857301510,3
857301721,9
858487518,3
858493664,5
862044699,2
862044700,5
863228583,8
864410340,5
869152852,3
870346609,7
872712573,2
876271800,2
876273002,7
877458161,2
879837751,4
879838302,4
881018577,6
883399988,5
883401302,3
884588913,2
885776100,2
885776526,5
889343608,6
891723447,4
892919370,4
894106205,1
894106421,7
896491953,2
897683262,4
897684651,3
901251986,2
901252203,4
901252311,6
901253943,2
903638830,7
903639713,3
906025580,2
908406643,6
909606611,1
909607399,1
913188588,14
913189463,2
914388455,2
917977799,2
917978222,5
919171075,5
920369786,6
921568152,5
927550612,2
927550829,5
927550940,2
928750039,10
928750371,4
929954095,4
929954402,12
931145464,4
931145666,2
933540706,5
935941970,3
935942400,5
935942498,5
937145818,5
939541324,7
943143000,2
943150806,3
944346698,8
944346925,1
946748516,4
946748632,2
946748952,1
947951497,7
947951929,9
947952034,4
950351833,5
950352158,4
951552228,7
953959966,2
956368703,4
957568537,7
958775297,2
958776185,2
958776627,7
959979308,10
959979400,8
959979513,6
959979847,4
961178406,3
961178418,5
961178850,4
961179074,6
962393931,4
962393937,5
962394701,4
963588753,4
963588966,1
965998760,2
965999304,2
967209915,4
968417976,5
969619011,3
970827696,2
970828898,2
970828906,4
974442899,7
974443767,6
975655923,7
975656904,8
976856155,5
978073753,7
978074087,5
978074190,5
978074392,3
979273134,6
979273459,3
979273893,4
980482816,7
980484442,5
982904129,5
984107694,2
984107793,5
984107798,2
984108025,1
984108136,3
985314491,6
985314500,2
985314822,4
986529536,6
987740301,5
987740638,7
987740753,5
987740850,4
988955859,7
988956958,1
991374861,8
992577531,6
992577537,4
993790008,2
995012600,5
996219533,6
997436262,6
1001065277,4
1001065814,1
1001065816,3
1001066252,3
1002282385,5
1002283134,7
1002283242,5
1002283805,2
1003489505,4
1004716002,1
1004716151,4
1005926434,7
1005927404,1
1008356644,5
1008357724,5
1008357816,6
1009563275,5
1009563790,6
1010789098,5
1010789102,3
1010789426,5
1010789537,3
1010789629,5
1010789638,2
1010789855,2
1011996376,1
1011996490,5
1011997125,4
1011997137,2
1013211010,6
1013211864,5
1013211981,1
1013212204,6
1014432908,2
1014433129,7
1014433887,5
1014433995,5
1014433996,4
1016867281,1
1019308199,2
1019308309,6
1026617732,4
1026618064,3
1027845366,3
1029065438,2
1029066938,1
1030282460,5
1030282462,8
1030282463,2
1030282571,3
1030282997,3
1030283219,2
1030283762,5
1031503105,2
1033943283,2
1035166974,9
1035166995,2
1037608843,6
1037608844,9
1037609818,2
1038832847,5
1042503506,4
1043730258,1
1043730478,1
1044945787,4
1047398648,2
1048623671,2
1053514421,1
1055966516,1
1055966842,1
1055967395,2
1060860616,4
1060864426,5
1062090289,1
1063317279,4
1063317390,1
1064549384,4
1064549818,3
1068218115,2
1069444072,5
1069444394,6
1070674135,6
1070674244,3
1070674574,5
1070674575,5
1070674681,4
1071902606,3
1074360145,1
1074360910,2
1076809232,1
1076809675,2
1078039086,5
1079273539,3
1080502142,2
1081726535,4
1081727102,1
1081727435,4
1081728095,5
1089105286,3
1091557209,1
1096474169,6
1096474290,1
1096474507,4
1096475407,2
1097710947,5
1098936974,3
1098937085,4
1098937735,5
1098938284,6
1105102455,2
1106333561,9
1106333897,4
1106334112,5
1106334449,4
1106335022,7
1107557825,2
1107558062,1
1107558172,1
1108790230,2
1108790451,5
1110019571,3
1111254207,5
1111254644,4
1111254648,6
1111255092,5
1111255415,4
1111255735,3
1111255748,8
1111255750,6
1112488060,5
1112488156,3
1112488157,5
1112488273,1
1113722518,5
1113722523,2
1113723393,10
1114959673,2
1114960446,5
1116193291,1
1116193611,4
1116193612,5
1116193952,3
1116194168,1
1117418591,3
1117418916,5
1117419246,1
1119888286,5
1121122203,2
1121122313,6
1121122764,2
1121122985,1
1121123427,3
1122364188,4
1122364734,1
1123596539,3
1124827628,9
1126061647,2
1126061983,5
1126062635,6
1127292637,1
1128527249,4
1128527801,5
1128527907,1
1128528132,5
1129767916,2
1129768704,4
1129768929,1
1129769155,1
1129769373,7
1129769602,1
1130996890,2
1130997680,1
1130997681,4
1130998477,2
1130998590,6
1133479572,4
1133479573,3
1133479683,7
1139054499,6
1140296201,2
1141527877,7
1141527879,2
1141528096,3
1141528206,7
1142769876,6
1146479691,6
1147723590,3
1147723930,4
1147724585,4
1148948549,4
1148949968,1
1150182923,6
1150182924,3
1150183688,5
1151184406,5
1155140564,2
1157612755,2
1158857220,1
1158857674,1
1158858640,12
1158858748,1
1163800537,4
1163801536,4
1163804294,1
1165041991,1
1167526243,8
1167526459,4
1168764966,1
1171244164,1
1171244377,5
1172472843,4
1173718804,6
1173719126,1
1173719452,2
1176193500,3
1177438449,1
1177438666,4
1179917983,7
1179918535,5
1179920064,3
1182405321,4
1182405756,9
1183637029,4
1183637897,2
1184877137,1
1184877351,1
1186127385,4
1186127715,2
1188600914,5
1189842705,4
1189842927,1
1189843920,1
1189844141,1
1191091618,2
1194820172,1
1195822687,2
1197302665,1
1197302669,1
1198534028,5
1198534370,4
1198535027,1
1198535127,2
1199779270,4
1199779272,2
1199779381,6
1199779382,4
1201020699,1
1201021471,4
1201021694,2
1201022329,2
1202024392,4
1202272644,3
1202273512,2
1202273514,2
1203515741,1
1203515954,5
1203516280,5
1204433747,3
1206941153,1
1206969125,4
1207002569,1
1207246318,4
1207246426,5
1207246751,4
1207247956,3
1208485572,6
1209730222,5
1209730228,3
1209730765,1
1209730769,5
1209731205,1
1209731414,2
1209731640,1
1210974354,1
1210974795,2
1212223887,5
1212224425,6
1214707062,1
1215638121,5
1215957829,5
1215958049,1
1215958158,2
1215958265,1
1218439565,5
1220610075,5
1220929854,2
1220930404,2
1220930405,3
1223422547,4
1223422985,4
1224671728,4
1224671842,1
1225910334,3
1225911537,3
1226906959,1
1227168408,3
1228412848,3
1228413171,3
1228413499,3
1229653105,2
1229654306,1
1230634976,3
1232147729,2
1234636975,5
1234637856,2
1234638292,4
1235890903,1
1235891123,5
1235892339,2
1240872123,2
1242117908,4
1243371224,1
1243371877,4
1250859161,2
1250860043,1
1250860368,3
1251890476,3
1253364563,4
1253365107,2
1254618819,5
1254620017,1
1255860843,1
1255860958,4
1255861063,6
1255861713,4
1258359703,2
1258359817,4
1259606843,3
1260858434,1
1260858544,1
1260859303,3
1263139939,2
1263356597,3
1263356707,1
1267103055,2
1267103167,2
1268358080,2
1268358963,3
1269607236,4
1269607777,2
1269607893,2
1270573908,3
1270864892,1
1273372071,2
1277122194,2
1278380646,2
1278380978,2
1278381084,3
1278381086,3
1279310747,4
1279631478,3
1279631698,3
1279631917,1
1279632025,3
1285880359,1
1288397678,2
1288397796,2
1288397901,1
1288398346,2
1289642252,4
1289642678,2
1290896644,1
1293406521,3
1294654098,3
1297162518,2
1297162743,1
1303428318,1
1303428422,4
1307183040,4
1307183264,5
1310954161,2
1310954593,1
1312209214,3
1312209220,3
1312210300,2
1313456306,1
1313456844,2
1313456950,1
1313457709,3
1314712929,2
1315969627,1
1317220956,4
1318167776,1
1319733123,3
1320990398,1
1320990506,1
1320990948,1
1320991275,3
1320991386,1
1320991714,3
1322241054,3
1322241377,1
1322241489,1
1324752413,1
1324757354,1
1324757407,1
1325713971,3
1326013061,5
1327021214,1
1329769890,2
1329770217,2
1329771308,1
1329771415,1
1331030498,1
1331030602,1
1332291902,2
1332292555,2
1332292778,1
1333547584,3
1333547586,3
1334804718,4
1334804824,3
1337314573,2
1337316093,1
1338565323,3
1338565755,1
1338566186,4
1339824389,13
1339824703,2
1339825148,1
1339825362,1
1339825468,3
1340837155,7
1341081244,1
1341081247,1
1342338651,3
1342338652,1
1342338874,1
1342339086,2
1342339202,1
1344623670,3
1347367643,1
1347367652,7
1347367755,1
1347367865,3
1347368186,1
1348626803,3
1348627021,1
1348627344,4
1348627564,3
1348627781,1
1349890141,1
1351147098,1
1351147104,7
1352401577,1
1352401685,3
1354913800,1
1354914662,1
1356179011,2
1357436080,1
1357436296,4
1357437058,2
1358697693,3
1358698133,1
1361218254,1
1361218255,1
1362192789,2
1363735189,2
1364986504,1
1364986942,1
1364987056,1
1365992250,1
1366253941,1
1368769786,1
1372549391,1
1373819272,2
1375073367,1
1375074129,1
1375074565,1
1377595170,1
1380120202,1
1381060600,2
1381075255,1
1381379271,1
1381380361,3
1381380474,2
1385163130,1
1385163884,1
1385163999,1
1385164000,1
1386186451,2
1386427050,1
1391480398,3
1392736723,1
1395260984,1
1399043064,1
1399043602,1
1400311817,1
1400312422,3
1400312530,2
1400312586,1
1401573644,1
1401574076,1
1401574079,1
1401574187,1
1401574303,1
1401574404,1
1402835138,1
1402835243,2
1404095039,3
1404095040,1
1404095692,1
1405106357,2
1406621505,1
1407885914,3
1408892291,1
1409157564,1
1409158530,1
1409158968,1
1410416340,1
1410416666,2
1411677146,1
1411677468,1
1412943697,1
1415472243,1
1415472462,2
1416736675,1
1418000482,1
1418000486,1
1418001029,3
1418978654,1
1419267090,1
1419267747,1
1420256155,2
1421453924,1
1421796356,1
1421796677,1
1421797007,1
1425585420,1
1425585522,1
1426855145,1
1426855146,1
1426856657,1
1429392227,2
1433186830,4
1434455897,1
1435716772,1
1435716990,1
1436661620,1
1436983214,1
1438253955,1
1443324196,1
1443325607,1
1445856857,3
1448397128,1
1450928708,2
1450928724,1
1450930136,1
1450930152,3
1453466018,2
1453466996,1
1453467101,2
1454735542,1
1457274466,1
1461085159,1
1461085270,1
1461086149,1
1461086248,1
307571964,1
307572817,4
307573673,11
307573767,9
307574081,2
307574498,4
307574964,10
307575017,2
307575035,14
307575149,6
307575200,4
307575239,9
307575263,2
307575289,9
307575327,6
307575332,1
307575364,7
307575366,12
307575367,3
307575391,3
307575398,5
307575506,1
307575546,3
307575567,3
307575617,14
307575656,2
307575716,3
307575721,1
307575727,17
307575731,4
307575771,7
307575792,1
307576130,2
307576133,6
307576156,8
307576212,2
307576225,9
307576339,4
307576341,7
307576367,15
307576396,8
307576414,5
307576416,3
307576420,6
307576441,3
307576448,16
307576487,1
307576489,11
307576502,7
307576519,22
307576523,2
307576534,5
307576576,9
307576588,15
307576645,2
307576649,2
307576691,3
307576724,2
307576809,5
307576839,20
307576934,3
307576945,14
307576998,2
307577009,3
307577014,8
307577051,10
307577071,3
307577078,6
307577089,8
307577113,16
307577117,7
307577124,1
307577142,7
307577146,2
307577177,14
307577187,1
307577214,14
307577230,3
307577235,3
307577284,20
307577317,2
307577372,9
307577392,2
307577447,9
307577468,6
307577485,11
307577516,9
307577593,4
307577652,5
307577673,8
307577683,7
307577684,2
307577709,1
307577710,15
307577716,2
307577760,2
307577793,3
307577856,4
307577885,8
307577950,5
307577955,3
307577962,14
307577981,3
307578002,5
307578004,20
307578040,3
307578050,1
307578064,3
307578077,4
307578125,2
307578126,5
307578189,16
307578212,4
307578220,9
307578222,5
307578224,16
307578236,8
307578279,1
307578297,17
307578330,5
307578332,14
307578365,1
307578382,17
307578425,4
307578464,4
307578466,5
307578480,2
307578491,1
307578493,3
307578497,8
307578508,4
307578516,18
307578533,3
307578543,1
307578624,3
307578634,7
307578645,14
307578646,2
307578718,1
307578748,20
307578761,10
307578783,17
307578788,7
307578791,1
307578831,16
307578838,1
307578853,6
307578870,1
307578888,1
307578903,18
307578907,1
307578909,12
307579005,9
307579051,1
307579073,7
307579139,16
307579170,15
307579177,19
307579186,3
307579198,8
307579212,4
307579237,4
307579262,1
307579313,2
307579390,7
307579421,30
307579422,5
307579482,5
307579499,1
307579511,28
307579516,1
307579521,2
307579535,21
307579620,6
307579682,9
307579694,4
307579725,1
307579746,4
307579780,13
307579812,1
307579828,9
307579895,1
307579917,7
307579928,34
307579932,22
307579934,9
307579985,3
307579988,13
307580075,3
307580143,3
307580158,10
307580191,13
307580207,12
307580244,7
307580290,11
307580292,6
307580343,6
307580347,3
307580363,1
307580366,2
307580376,3
307580407,3
307580409,1
307580426,6
307580439,1
307580540,2
307580566,1
307580578,3
307580609,9
307580611,3
307580612,1
307580626,8
307580701,1
307580792,3
307580888,7
307580905,1
307581003,10
307581036,8
307581045,23
307581071,8
307581072,3
307581075,4
307581115,4
307581120,1
307581165,3
307581230,1
307581235,3
307581303,5
307581327,6
307581350,12
307581356,3
307581374,3
307581386,1
307581433,1
307581447,14
307581529,6
307581535,1
307581607,2
307581665,10
307581681,6
307581700,1
307581706,13
307581713,1
307581743,3
307581769,10
307581819,16
307581820,3
307581828,4
307581876,6
307581907,15
307581959,4
307582033,6
307582047,10
307582069,16
307582076,1
307582079,1
307582121,6
307582142,16
307582177,10
307582189,3
307582203,11
307582357,1
307582358,2
307582374,12
307582383,8
307582390,2
307582403,15
307582460,1
307582607,21
307582612,20
307582625,3
307582637,17
307582685,2
307582800,9
307582802,5
307582858,4
307582941,6
307583081,2
307583128,14
307583152,6
307583187,2
307583210,12
307583237,4
307583320,13
307583389,10
307583410,1
307583425,1
307583446,1
307583468,3
307583498,14
307583503,7
307583562,6
307583568,1
307583610,1
307583678,12
307583686,2
307583702,13
307583772,3
307583801,3
307583804,1
307583865,2
307583885,17
307583888,2
307583947,1
307583972,5
307583983,32
307583997,5
307584119,9
307584130,13
307584238,4
307584239,3
307584240,19
307584251,4
307584318,7
307584329,15
307584405,2
307584428,1
307584443,10
307584444,4
307584450,8
307584471,5
307584474,1
307584525,4
307584534,16
307584633,3
307584640,3
307584668,3
307584684,2
307584751,40
307584776,4
307584779,21
307584882,4
307584900,1
307584971,2
307584999,10
307585016,3
307585049,4
307585060,2
307585063,1
307585077,2
307585086,7
307585108,14
307585118,2
307585152,1
307585158,9
307585163,14
307585174,1
307585262,4
307585316,2
307585380,19
307585381,11
307585382,7
307585387,3
307585420,4
307585490,2
307585507,3
307585518,5
307585519,3
307585533,11
307585582,2
307585590,2
307585623,19
307585640,8
307585786,1
307585797,5
307585824,12
307585849,8
307585896,5
307585898,2
307585915,5
307585917,4
307586030,9
307586052,1
307586059,15
307586080,20
307586134,10
307586141,2
307586143,7
307586148,25
307586199,1
307586205,5
307586251,2
307586311,1
307586325,1
307586326,3
307586351,5
307586354,5
307586374,6
307586420,2
307586423,2
307586433,5
307586442,9
307586465,2
307586471,3
307586474,25
307586475,9
307586479,6
307586489,9
307586527,2
307586550,11
307586596,25
307586611,2
307586674,18
307586697,4
307586706,8
307586752,20
307586759,2
307586764,8
307586772,2
307586891,1
307586895,1
307586932,5
307586940,1
307586972,1
307586982,38
307586989,2
307587059,18
307587066,6
307587106,14
307587124,13
307587129,1
307587131,4
307587147,14
307587155,2
307587188,10
307587266,6
307587280,4
307587319,11
307587350,16
307587374,6
307591590,13
307592013,7
307592684,16
307592779,2
307592874,5
307593103,1
307593527,7
307593854,10
307593894,1
307593964,9
307593993,4
307594085,7
307594173,3
308306001,12
314953014,6
314953108,14
317446525,7
318285501,18
318285723,7
319947414,13
321619798,16
326639478,13
328318537,6
330010902,6
330853460,32
334246094,2
335082827,7
336789717,4
337647718,8
339354811,19
343622082,8
344473674,18
348730888,12
348731013,17
348731949,8
352149740,3
352150159,20
355572243,8
355572558,2
358138875,8
359003216,2
360713648,15
360714517,2
360716344,8
366734000,16
367595679,28
367596246,2
367596331,9
369342204,6
369343304,16
371950917,7
373705081,16
379847211,6
379847225,19
379847388,22
379847391,9
379847605,16
379847923,3
381596793,2
383343981,25
384223444,15
385978755,23
385979527,2
390365516,13
392137695,4
394781098,3
396548041,18
397435530,3
397436070,9
398323226,6
400102217,20
400102887,5
402762506,4
402762599,4
402763374,12
403653845,8
404545498,1
404545733,18
405441512,11
406328832,11
406329062,18
407226023,2
409018546,1
409907562,3
409909093,2
410810655,1
411704344,10
411705014,4
412598197,13
413496499,23
413496608,1
413498674,2
418038594,6
425233568,8
426138792,8
426141710,20
426622024,29
428210691,22
428867994,2
429451039,14
432499793,25
435219822,3
436164862,7
437981936,5
437981937,18
438921189,16
440755676,9
440756932,5
440757113,12
443513055,1
443513315,12
443513668,15
443513854,4
444434624,2
445350765,25
445350788,5
446278205,3
452740136,4
452741075,13
452741210,16
453672007,7
454603014,3
456455380,6
457385309,12
457385342,13
457386788,10
460183058,2
461115127,4
462977422,5
462977668,2
463913002,16
463913200,22
463913841,16
467187211,2
467599795,4
467631234,9
470092533,16
470435096,2
470435271,22
470435464,2
470970736,17
471387040,16
471388053,26
472333318,4
472680912,28
476912349,12
477574810,11
478357723,2
478931011,16
479880585,12
480331875,17
483663283,9
483666492,9
484191339,3
484317190,6
484618777,4
484962634,11
485139522,9
490332410,7
492241140,23
492836543,4
493197629,11
494704963,16
494728359,12
495121312,11
495122044,13
497032516,3
497037207,19
497996251,11
499020279,6
499981640,6
499981667,7
499982720,16
499982930,3
500943320,22
502868112,2
502868373,2
502869470,9
503834988,10
503836562,10
504802674,3
504802901,8
504810055,6
505791551,3
506755963,14
506760974,2
506761629,14
507722595,3
510636359,5
510637189,19
511606703,15
511606915,4
511607792,2
512587099,11
513564187,7
513564721,3
515510533,22
515511616,20
516484967,6
517462065,13
517465341,7
519422711,23
519423420,5
522358114,1
523346526,23
524330235,17
524330787,17
525310005,4
525310426,18
525310643,12
526290026,17
529240908,7
529241222,5
529243619,9
530229570,4
532213257,5
534185446,17
536162610,14
536163037,2
536163043,19
537149670,18
538138582,21
538139140,9
539134094,19
540124324,25
540124325,6
540125730,12
543111555,10
543111556,14
543111567,15
544097826,4
545097376,2
546097109,2
546097413,6
547097991,3
547099069,10
548552609,2
550000076,12
550996324,4
552827673,15
552992498,7
552992590,2
554006637,2
554141152,15
554998554,6
557657578,14
558005523,6
558006277,14
558748833,15
560582081,5
561029828,8
563972392,2
564594597,3
565026122,3
565163975,2
565614124,4
569054997,2
569056690,2
570272584,2
571063014,3
571063016,13
572066366,2
573067469,7
573070762,7
573071672,3
574614379,2
574801073,6
575087407,5
577482035,3
578045478,2
578411217,5
578771840,6
578795386,2
579107566,6
579110453,3
579186834,20
581126789,3
582132185,2
584710220,5
585149146,1
585150757,14
585277794,11
586163879,4
592563038,4
592565142,2
592565754,9
593075621,4
593213404,20
593556367,3
593561873,5
593562028,14
594116640,6
595608987,15
595609887,14
596602658,9
596606725,6
596864964,1
597616283,7
597617075,17
600554457,4
601673304,5
602687488,15
603336093,10
603674093,2
606455875,6
606735545,20
607746219,12
609666088,2
609773267,7
610083003,16
610782773,5
610783132,6
610864537,12
611783634,15
613984778,6
614850861,7
614850863,2
615092378,10
616011297,2
616102633,2
616290373,14
616458127,12
616517045,18
616878054,10
616879224,2
617001782,9
618796775,2
618916821,10
620130439,1
620953420,15
621288908,1
621465537,16
621606674,2
621765881,2
621962635,15
622978650,14
623252762,2
623512252,3
623992315,17
623993758,12
625138003,5
627052249,18
627052650,14
627053365,14
627516663,4
628070187,2
628070615,9
628071174,12
628071911,2
628071996,2
628422870,2
629089381,2
629506411,7
630106251,8
630205138,4
631128923,21
631368445,6
631602721,5
632107812,15
634718358,15
636230513,13
637220458,7
639292812,8
641871385,21
642262811,14
642352314,10
645056881,8
646410691,18
647456988,4
650074740,3
650075875,4
652592642,7
652905337,3
654241782,7
656213840,4
656686547,2
656688690,7
657715022,3
658736318,11
658968334,3
660787664,9
661455293,6
661813035,22
663835499,15
663862732,3
663864330,10
664794027,3
664899153,11
665751833,4
666441676,7
667973991,3
667980651,12
667981427,15
668988995,2
671053885,6
672082256,15
672160883,1
672711619,7
673120374,1
673120376,13
673553948,3
675172677,14
679755490,6
682042023,9
682390009,7
682784781,7
682784963,3
682791084,10
682795301,11
683945002,7
683945356,7
683945662,12
685097308,8
686237650,2
686237755,13
686238092,2
686239049,11
688526907,2
691968784,5
694266276,3
698829907,1
699977520,7
699978175,2
701126412,2
701126515,16
701126843,4
701126968,2
701127931,6
701127934,12
701127952,4
702273509,4
702273825,4
702273932,5
702274161,3
702274920,14
703444447,6
703445653,5
706875631,11
708024382,6
708026896,2
708027878,8
708027987,11
709180377,14
709181361,2
714899507,7
714899605,16
716052602,5
716053480,3
716053590,4
717202713,4
718347562,4
722940552,6
725241568,10
725242423,13
726404613,1
726405697,6
727553654,6
728709823,16
731005545,2
731005653,5
731005670,10
732158573,2
732158774,8
733318442,3
734477890,5
734478089,5
739098129,9
739098904,4
740254382,13
740255874,2
740255884,3
742558560,2
742558788,3
743726055,9
743726380,6
749515097,6
749515152,1
749515958,6
750676485,1
750677244,8
751838187,1
751838509,8
752999041,2
752999867,1
758786308,3
758787398,6
761107561,7
763428102,4
763428330,6
766916482,5
768085250,6
768086557,6
772729729,10
773895236,4
773895349,7
773895561,7
773895567,8
775064833,2
776231153,2
776231809,5
776232471,2
777391165,9
779723268,4
779723459,3
780891108,1
780891199,2
782056363,2
782057226,12
783222953,8
783223058,9
783223827,9
783225015,1
785560602,4
790226777,7
790227430,6
791397353,2
796077393,8
796078254,2
799610410,5
800795423,7
800795749,7
800796073,3
801965150,4
805491340,5
805491439,12
805491759,9
805491760,8
807842839,5
809012628,2
809012841,2
809013220,5
810180281,8
813701500,1
813703927,2
821918861,5
821919078,12
823109728,5
823116826,3
825470022,7
826642518,2
826642845,8
828989696,3
830165717,8
831349487,5
831350361,1
832521721,6
832523133,5
833698931,8
837220579,2
839581849,2
840756515,5
840756825,3
840756826,6
840756934,10
840757230,7
841950262,4
841950370,5
841950586,3
845485894,9
846666597,1
852564909,2
853758940,3
853759149,4
854946321,4
856120878,5
856121530,6
857301613,6
858488702,5
858488807,6
858493333,2
859671496,5
860856297,5
862043052,4
862044474,2
863228034,5
863228587,4
863229016,3
864409800,8
867965775,8
869151316,4
870346512,8
870346608,2
871527159,4
875081897,2
875082659,11
877456744,3
877457300,4
877457727,14
878643673,9
883392070,2
883399878,8
883400431,4
884589462,5
885776533,5
888158786,6
888158895,6
888159986,10
892919257,4
895304715,3
895304823,3
896492231,6
896492234,3
897683258,2
897684545,6
897684659,3
900063394,5
901251982,1
901252202,2
901255040,2
903638605,7
903639495,2
904839314,7
906026572,1
906026795,7
908405983,8
909606607,2
909607074,4
909607725,3
910798036,4
910798462,2
917977238,2
917978000,5
919170530,2
920369455,6
920369892,9
921567175,8
921567176,4
921567500,10
922755667,9
925156444,5
926356271,6
926357026,6
927550505,3
927550942,3
928748726,5
928748729,5
928750364,8
929953656,3
931145874,5
934743053,1
935942616,1
935942618,2
938345406,5
939541750,13
941942460,5
943143214,4
943143865,9
943143976,5
944345943,4
944346362,7
945546163,5
946748513,5
946748517,2
946748730,2
947951498,2
950351953,2
951551577,1
951551670,2
951551784,3
952763312,3
955166458,2
956367264,3
956368378,3
