CUSTOMER_ID,CUST_SINCE_DATE,LEGACY_CUSTOMER_ID
24183806,27-11-17,
23257823,30-05-17,
23257801,30-05-17,
22275480,03-11-16,
24189072,28-11-17,
22227200,25-10-16,9016254
24191311,29-11-17,
23032037,15-04-17,9989462
23537014,26-07-17,
24163884,24-11-17,
24164145,24-11-17,
23605159,09-08-17,
24162855,24-11-17,9451825
23605435,09-08-17,
24063773,07-11-17,9463390
22418566,30-11-16,
23980318,22-10-17,
22746030,13-02-17,
23982771,23-10-17,9707356
23982388,23-10-17,9306601
23982205,23-10-17,
24030793,01-11-17,
24035261,02-11-17,
24036736,02-11-17,
21106011,29-03-16,
23986429,23-10-17,
23985567,23-10-17,9746896
23983046,23-10-17,
23334866,15-06-17,
23984756,23-10-17,
22996576,07-04-17,9823609
21872083,22-08-16,
23318457,12-06-17,
23987521,23-10-17,
24037224,02-11-17,
23984627,23-10-17,
24003045,26-10-17,
24002207,26-10-17,
24002166,26-10-17,
23233186,25-05-17,9016471
24004316,26-10-17,9430720
23993447,24-10-17,4220795
24004922,26-10-17,
24000905,26-10-17,
23990126,24-10-17,
21325880,13-05-16,9568154
21343489,17-05-16,
23455765,10-07-17,
23973972,20-10-17,9127352
23974027,20-10-17,9848176
23974708,20-10-17,
24045418,04-11-17,
24047964,04-11-17,
24044742,04-11-17,
21811856,11-08-16,
23452891,10-07-17,
23972928,20-10-17,
23975914,21-10-17,
23970642,20-10-17,
23063284,21-04-17,9148241
24046106,04-11-17,
24044864,04-11-17,
23971258,20-10-17,
23973381,20-10-17,
23973108,20-10-17,
23987290,23-10-17,
23983624,23-10-17,
23240254,26-05-17,
24045245,04-11-17,
24045296,04-11-17,
23963353,18-10-17,
24044276,04-11-17,
23980370,22-10-17,
23981071,22-10-17,
21385714,25-05-16,9027035
21876950,22-08-16,
24045960,04-11-17,9250562
24045159,04-11-17,9012790
24045952,04-11-17,9027932
24045947,04-11-17,
24046217,04-11-17,9800398
21599578,05-07-16,
24045234,04-11-17,
24045038,04-11-17,
21541128,24-06-16,9020748
22038015,20-09-16,9378336
24046097,04-11-17,9806685
23983568,23-10-17,
23985798,23-10-17,
23985706,23-10-17,
23050709,19-04-17,9370150
24044720,04-11-17,
21286512,05-05-16,
22646520,20-01-17,9620838
24023554,31-10-17,
23986114,23-10-17,
23982831,23-10-17,
23025771,13-04-17,
23241368,27-05-17,4224788
22057490,23-09-16,
22797500,24-02-17,
24044280,04-11-17,9458114
24047574,04-11-17,9366810
24004672,26-10-17,
24005265,26-10-17,
24001787,26-10-17,
22763546,16-02-17,
24003538,26-10-17,
24001275,26-10-17,
24002429,26-10-17,9033819
23979061,21-10-17,
23985556,23-10-17,9018158
23987328,23-10-17,9116619
23240516,26-05-17,
23242784,27-05-17,
24003449,26-10-17,
24000587,26-10-17,9687834
23976552,21-10-17,
23976901,21-10-17,
23979182,21-10-17,9879016
23978694,21-10-17,
23983561,23-10-17,
23973003,20-10-17,
23986239,23-10-17,
24044568,04-11-17,
24046867,04-11-17,
24044290,04-11-17,
23971900,20-10-17,
23972443,20-10-17,
23971902,20-10-17,
23986491,23-10-17,
23986879,23-10-17,
23984512,23-10-17,
23582041,04-08-17,
23669791,22-08-17,9506679
23735465,03-09-17,
23734065,03-09-17,
23686757,24-08-17,
23723664,01-09-17,
23670560,22-08-17,9430858
23671413,22-08-17,
23070997,24-04-17,
23672966,22-08-17,
23671725,22-08-17,
23673906,22-08-17,
23676690,23-08-17,
23232962,25-05-17,
21412770,31-05-16,9112539
23741615,04-09-17,
23686366,24-08-17,
22094478,30-09-16,9257279
23674753,22-08-17,
23737443,04-09-17,
23688118,24-08-17,
23722186,31-08-17,
21298642,07-05-16,
23665163,21-08-17,
23679514,23-08-17,
21360446,20-05-16,9146625
23684737,24-08-17,9102123
23721879,31-08-17,4222107
21677304,19-07-16,
21309805,10-05-16,
23666104,21-08-17,
23644241,16-08-17,
23678699,23-08-17,9055238
22031751,19-09-16,
21931709,31-08-16,
23729243,02-09-17,
23686822,24-08-17,9032955
23685794,24-08-17,9464947
23719479,31-08-17,
23106846,01-05-17,
23664629,21-08-17,
22022791,17-09-16,
23692163,25-08-17,
23690379,25-08-17,
23729877,02-09-17,9115191
23731947,02-09-17,
23694552,26-08-17,
22456367,08-12-16,
23664701,21-08-17,
23664947,21-08-17,
23641447,16-08-17,
23651103,17-08-17,9403390
23693040,25-08-17,
21172127,11-04-16,
23693851,26-08-17,
23694160,26-08-17,
23693977,26-08-17,4320799
22299711,08-11-16,
22713085,05-02-17,
22736382,10-02-17,
21901898,26-08-16,
22151065,11-10-16,
23735626,03-09-17,
23713517,30-08-17,
23692938,25-08-17,
23688727,25-08-17,
23694909,26-08-17,
21595192,04-07-16,
23692688,25-08-17,
23713963,30-08-17,9864164
23682880,24-08-17,
23658934,19-08-17,9013457
23663169,20-08-17,
21640089,12-07-16,
23718212,31-08-17,
23692516,25-08-17,
23657911,19-08-17,
23658753,19-08-17,
23689183,25-08-17,9080115
22265395,01-11-16,
23634315,15-08-17,
23634544,15-08-17,9434994
23718903,31-08-17,9364310
23723171,31-08-17,
23633513,15-08-17,
22953809,29-03-17,9343577
23721900,31-08-17,
23727767,01-09-17,
23726151,01-09-17,
23725113,01-09-17,
23723883,01-09-17,9471530
23726331,01-09-17,
23725781,01-09-17,
23724842,01-09-17,
23725471,01-09-17,
23942732,14-10-17,
24032119,01-11-17,
24161513,24-11-17,
24182949,27-11-17,9067795
23940517,14-10-17,
23940303,14-10-17,
23900419,06-10-17,9905165
24006597,27-10-17,
24163664,24-11-17,
24164762,24-11-17,
22921253,22-03-17,
22923440,23-03-17,
23927233,11-10-17,9119611
23898665,06-10-17,
23900100,06-10-17,
23901054,06-10-17,9356594
24006860,27-10-17,
24008121,27-10-17,
23568764,02-08-17,
24162558,24-11-17,
24163947,24-11-17,9011855
24165456,24-11-17,9219592
23899584,06-10-17,
23947589,16-10-17,
24029309,01-11-17,
24030851,01-11-17,9402569
24005702,27-10-17,
24188423,28-11-17,
23947248,16-10-17,9001144
23938846,13-10-17,
24010476,28-10-17,4218452
23990780,24-10-17,
23947629,16-10-17,
23217415,22-05-17,9027565
23217229,22-05-17,
24188263,28-11-17,
23957761,17-10-17,
24033100,01-11-17,
24028456,01-11-17,
23873127,02-10-17,
24182209,27-11-17,
24182382,27-11-17,
23950704,16-10-17,
23258704,31-05-17,
23957964,17-10-17,
24013381,28-10-17,9083837
23066763,22-04-17,9377373
23304908,08-06-17,
23954718,17-10-17,
23957971,17-10-17,9023022
24011755,28-10-17,
24189326,28-11-17,
24186009,28-11-17,
24188401,28-11-17,
23077810,25-04-17,
23614721,10-08-17,
23955976,17-10-17,4226567
23955879,17-10-17,9015463
23957236,17-10-17,
23566924,02-08-17,
24183479,27-11-17,
24180994,27-11-17,
23617723,11-08-17,9261233
23957220,17-10-17,9157552
23620670,12-08-17,
21961353,06-09-16,
22014181,15-09-16,9128849
24027810,01-11-17,
24011250,28-10-17,
24012474,28-10-17,9284471
24012332,28-10-17,
24011708,28-10-17,9192307
24178018,27-11-17,9036973
23956659,17-10-17,
23953936,17-10-17,
23957041,17-10-17,
23621512,12-08-17,
24069637,08-11-17,9934469
23918260,10-10-17,
23959669,18-10-17,
23956602,17-10-17,
23240886,26-05-17,
23906369,07-10-17,
23871099,01-10-17,
23957293,17-10-17,
23959246,18-10-17,9010315
23960636,18-10-17,9188696
24064201,07-11-17,
24063942,07-11-17,
24068658,08-11-17,9087047
23953521,17-10-17,
24066955,08-11-17,
23929263,12-10-17,
23931695,12-10-17,9020825
23827492,21-09-17,4230208
23824323,21-09-17,
24066043,08-11-17,4222123
23905035,07-10-17,
23929284,12-10-17,
23932132,12-10-17,
23905575,07-10-17,
23930827,12-10-17,
23954522,17-10-17,
23958840,17-10-17,
24059204,07-11-17,
23901081,06-10-17,
23827312,21-09-17,9013086
23958883,18-10-17,
23922560,10-10-17,
23241856,27-05-17,9002930
23919234,10-10-17,9001797
23900811,06-10-17,
23948527,16-10-17,
23948120,16-10-17,
23907771,08-10-17,
23891985,05-10-17,
23899679,06-10-17,
23901602,06-10-17,
23902240,06-10-17,
23898281,06-10-17,
23186295,16-05-17,9272907
23187731,16-05-17,
23920602,10-10-17,
23900385,06-10-17,
23927316,11-10-17,
24068614,08-11-17,
23925842,11-10-17,
23959201,18-10-17,9311922
23961076,18-10-17,
23959251,18-10-17,
23731851,02-09-17,9229064
23965645,19-10-17,9976149
23695714,26-08-17,9167427
23694424,26-08-17,
21454939,08-06-16,
24160868,24-11-17,
23776673,11-09-17,
23982848,23-10-17,
23694682,26-08-17,
23694854,26-08-17,
24155306,23-11-17,
23773760,11-09-17,
23774515,11-09-17,
24155266,23-11-17,
24156330,23-11-17,
24158475,23-11-17,
23965683,19-10-17,
23976421,21-10-17,9061209
23983841,23-10-17,
23693807,26-08-17,
23966945,19-10-17,
23969252,19-10-17,
23964860,19-10-17,
23977851,21-10-17,
23977874,21-10-17,
23984119,23-10-17,9005327
23200374,18-05-17,
22736744,10-02-17,
23983743,23-10-17,
23736849,04-09-17,
23145155,08-05-17,
23779424,12-09-17,
23776905,11-09-17,
23953766,17-10-17,
23977701,21-10-17,
23986941,23-10-17,
23985147,23-10-17,
23739053,04-09-17,
23739685,04-09-17,
23690685,25-08-17,
23209725,20-05-17,9020078
23210246,20-05-17,
23209117,20-05-17,9570702
23211669,20-05-17,
24158207,23-11-17,9004142
23774408,11-09-17,
23776886,11-09-17,
23773400,11-09-17,9249908
23998364,25-10-17,9078221
23971205,20-10-17,
23971349,20-10-17,
23973020,20-10-17,
24155861,23-11-17,9062514
23689338,25-08-17,
23220645,23-05-17,
23974420,20-10-17,
23974481,20-10-17,9328683
23974224,20-10-17,
23689230,25-08-17,
22949213,29-03-17,9085074
23152469,09-05-17,
24159823,23-11-17,
24160846,24-11-17,
23792414,14-09-17,
23792275,14-09-17,
23796521,14-09-17,
23795428,14-09-17,
23995471,25-10-17,
23972091,20-10-17,9010267
23134722,05-05-17,
23170951,13-05-17,
23996535,25-10-17,9045829
23935655,13-10-17,
23996057,25-10-17,
23996030,25-10-17,
23971553,20-10-17,
24157010,23-11-17,
23667230,21-08-17,9617535
23639974,16-08-17,
23723538,31-08-17,
23219191,22-05-17,
23682759,24-08-17,
24155487,23-11-17,
24158774,23-11-17,
23997495,25-10-17,9081702
23994779,25-10-17,
23996191,25-10-17,
24155476,23-11-17,9840133
23981944,22-10-17,
23663778,21-08-17,9112568
23155428,10-05-17,
23687789,24-08-17,
23993331,24-10-17,
23995148,25-10-17,
23967615,19-10-17,
23992961,24-10-17,
23666156,21-08-17,
23807175,17-09-17,
23967728,19-10-17,9107067
23966341,19-10-17,
23721284,31-08-17,
23722635,31-08-17,9167602
23723679,01-09-17,
23727983,01-09-17,
23726025,01-09-17,
22511639,20-12-16,9839377
21118695,31-03-16,4247803
23683516,24-08-17,
24158097,23-11-17,9081662
23961767,18-10-17,
23684247,24-08-17,
23109497,02-05-17,
23111010,02-05-17,
23966140,19-10-17,
24154980,23-11-17,9261125
23660757,19-08-17,
23731366,02-09-17,
23729666,02-09-17,
21693798,21-07-16,
21435038,04-06-16,
23965360,19-10-17,
23965424,19-10-17,
23968111,19-10-17,
24158790,23-11-17,9048456
23657415,19-08-17,9783765
23660237,19-08-17,
23025852,13-04-17,
24200060,30-11-17,
23123849,04-05-17,
23124792,04-05-17,
23125588,04-05-17,
23779282,11-09-17,
23777525,11-09-17,
23773001,11-09-17,
23777006,11-09-17,
23777015,11-09-17,
24145821,21-11-17,9011304
22962623,31-03-17,9887755
22420608,30-11-16,
22951002,29-03-17,
22779153,20-02-17,9205039
21902115,26-08-16,
24105097,15-11-17,24105097
24043628,03-11-17,
24040820,03-11-17,
24148206,21-11-17,
22994794,07-04-17,
22950528,29-03-17,
24110128,15-11-17,
24039961,03-11-17,
24145527,21-11-17,
24143781,21-11-17,
24147242,21-11-17,
21737492,29-07-16,
22996008,07-04-17,
24197990,30-11-17,
23794885,14-09-17,9039522
24145122,21-11-17,
24109062,15-11-17,9772131
24105807,15-11-17,
23796557,14-09-17,
24110414,15-11-17,
24110788,15-11-17,
22377469,23-11-16,
22951496,29-03-17,9229955
24108725,15-11-17,
24195574,29-11-17,9368172
24107143,15-11-17,
24108458,15-11-17,4234405
22080394,28-09-16,9002728
24172495,26-11-17,
24109661,15-11-17,
24109983,15-11-17,
22246437,28-10-16,
23807046,17-09-17,
21314585,11-05-16,9940020
21817686,12-08-16,
24145842,21-11-17,
21320028,12-05-16,
22311216,10-11-16,
22580479,05-01-17,
23122563,04-05-17,
23123503,04-05-17,
23124466,04-05-17,9798574
21831472,15-08-16,9002994
24146372,21-11-17,
24143778,21-11-17,
21395395,27-05-16,
22342051,16-11-16,
22456763,08-12-16,
24195537,29-11-17,
24143801,21-11-17,
23774153,11-09-17,
23778120,11-09-17,
23774377,11-09-17,
23773361,11-09-17,
23779115,11-09-17,
23772870,11-09-17,
23773149,11-09-17,
24043852,03-11-17,
21954458,05-09-16,
22037695,20-09-16,
24043696,03-11-17,
21226793,22-04-16,
24197570,30-11-17,
24142079,21-11-17,
24197644,30-11-17,
24201014,30-11-17,
24146232,21-11-17,
21474584,11-06-16,
23777519,11-09-17,
22075764,27-09-16,9428217
24063642,07-11-17,
24060200,07-11-17,
24059665,07-11-17,
21186237,14-04-16,
24063389,07-11-17,
23073866,24-04-17,9365599
23773242,11-09-17,9363096
23774965,11-09-17,
22122020,05-10-16,
21127366,02-04-16,9129981
23774823,11-09-17,
23773104,11-09-17,
23228435,24-05-17,9404012
23792838,14-09-17,
23792682,14-09-17,
23795395,14-09-17,
22642690,19-01-17,
23229518,24-05-17,9066669
23792892,14-09-17,
23796645,14-09-17,
23794546,14-09-17,
23792448,14-09-17,
22132245,07-10-16,
23767468,09-09-17,
21358734,19-05-16,
23228914,24-05-17,
23226593,24-05-17,9144332
23658726,19-08-17,
21187452,14-04-16,
22510339,20-12-16,9004363
22154054,11-10-16,
23845416,26-09-17,
24058773,07-11-17,
24063977,07-11-17,
24064768,07-11-17,
23797648,14-09-17,
22039255,20-09-16,9259844
23227307,24-05-17,
23225747,24-05-17,9008630
23228774,24-05-17,
23848720,26-09-17,
21796011,09-08-16,
21554752,27-06-16,9067052
23817505,19-09-17,9023701
23817918,19-09-17,
23830274,22-09-17,
23830386,22-09-17,9206202
23829524,22-09-17,4235438
23818661,19-09-17,
23814734,19-09-17,
24060978,07-11-17,
24063363,07-11-17,
24059167,07-11-17,
23830466,22-09-17,
23832068,22-09-17,
23832144,22-09-17,9008052
23769525,09-09-17,9664531
23766961,09-09-17,
23769228,09-09-17,9934407
21844583,17-08-16,
21840808,16-08-16,9076087
24059983,07-11-17,9107256
21399681,28-05-16,
22035943,20-09-16,
23834153,23-09-17,
24063880,07-11-17,
24067961,08-11-17,
24158950,23-11-17,
21614648,07-07-16,9164439
21388220,26-05-16,
21473702,11-06-16,
24067382,08-11-17,
24067744,08-11-17,4223650
24068926,08-11-17,
22791086,22-02-17,
24152973,22-11-17,
24150533,22-11-17,9030635
23193842,17-05-17,9222622
23856328,28-09-17,
23702626,28-08-17,9884538
23736097,04-09-17,
23228834,24-05-17,
23724181,01-09-17,9821719
23724457,01-09-17,
23727660,01-09-17,
23726413,01-09-17,
23724619,01-09-17,
23726901,01-09-17,
23724279,01-09-17,
23685604,24-08-17,
24023884,31-10-17,
24070074,08-11-17,9204546
24157602,23-11-17,
24155751,23-11-17,9414588
23856694,28-09-17,
23694867,26-08-17,
24065047,07-11-17,
24064967,07-11-17,
24062650,07-11-17,
24068825,08-11-17,
23851867,27-09-17,
23852115,27-09-17,9623261
23874379,02-10-17,
23896175,05-10-17,
23913962,09-10-17,
23914106,09-10-17,
23937539,13-10-17,
23935082,13-10-17,9082343
23939166,13-10-17,
23937826,13-10-17,
23734096,03-09-17,
24070828,08-11-17,
23875134,02-10-17,
23938273,13-10-17,
23934766,13-10-17,
23738572,04-09-17,
23683938,24-08-17,
24065008,07-11-17,
24061519,07-11-17,
24065371,08-11-17,
24156158,23-11-17,9831973
24156733,23-11-17,4233143
23854413,27-09-17,
23878732,02-10-17,
24151787,22-11-17,
23913389,09-10-17,
23914890,09-10-17,
23693079,25-08-17,
23694414,26-08-17,
23738895,04-09-17,9866404
23687359,24-08-17,
24062953,07-11-17,
24070055,08-11-17,
23853748,27-09-17,
23851376,27-09-17,
23877650,02-10-17,
23877322,02-10-17,
23877646,02-10-17,
24152024,22-11-17,
24151497,22-11-17,
24149333,22-11-17,
24151366,22-11-17,9462171
23878655,02-10-17,
23877289,02-10-17,
23877667,02-10-17,
23691397,25-08-17,
23729608,02-09-17,
23910825,09-10-17,
23911814,09-10-17,
23738707,04-09-17,
23736506,04-09-17,
24091057,13-11-17,
24067661,08-11-17,
24067656,08-11-17,
24069153,08-11-17,
23853560,27-09-17,9441939
24151346,22-11-17,
23877010,02-10-17,9771988
23877455,02-10-17,
23690562,25-08-17,9034022
23692075,25-08-17,
23910684,09-10-17,
23728164,01-09-17,
23728407,01-09-17,9947219
23728294,01-09-17,
23728465,01-09-17,
23728373,01-09-17,9073242
23728523,01-09-17,
23737122,04-09-17,
24069039,08-11-17,
24090350,13-11-17,
24090433,13-11-17,
24091284,13-11-17,
24068325,08-11-17,9784374
24051275,05-11-17,
23498875,19-07-17,
23343916,16-06-17,
23399487,28-06-17,9848555
23852029,27-09-17,
23853750,27-09-17,
23852376,27-09-17,9423411
23877633,02-10-17,
23687527,24-08-17,
23912308,09-10-17,9253511
23228911,24-05-17,
23228065,24-05-17,
23194234,17-05-17,
24150319,22-11-17,
24149006,22-11-17,
23041155,18-04-17,9026399
22962193,31-03-17,9010711
23876389,02-10-17,
23876577,02-10-17,
23877357,02-10-17,
23736150,04-09-17,
23911562,09-10-17,9352561
23227347,24-05-17,
23208519,20-05-17,9701096
23692681,25-08-17,
23729216,02-09-17,
23731320,02-09-17,
23857423,28-09-17,
23691927,25-08-17,
23691372,25-08-17,
23692445,25-08-17,9068063
24062800,07-11-17,
24062147,07-11-17,
24060529,07-11-17,9497054
24068697,08-11-17,
24063241,07-11-17,
24062444,07-11-17,
24059301,07-11-17,
23856187,28-09-17,
24151957,22-11-17,
24051436,05-11-17,
23895457,05-10-17,9840154
23683350,24-08-17,9372722
23718548,31-08-17,
23692613,25-08-17,
23692229,25-08-17,9017485
23730850,02-09-17,
23732569,02-09-17,
24066208,08-11-17,9036551
24060990,07-11-17,9612511
24061819,07-11-17,9194890
24091614,13-11-17,
23214886,22-05-17,9589992
23152845,09-05-17,9115174
23130809,05-05-17,9934270
23252999,30-05-17,9801675
23725419,01-09-17,
23724111,01-09-17,9887931
23727479,01-09-17,
23727442,01-09-17,
23727924,01-09-17,
23724698,01-09-17,
23684537,24-08-17,
23723433,31-08-17,
23877384,02-10-17,9127059
23734233,03-09-17,
24091488,13-11-17,
24091897,13-11-17,
23039433,17-04-17,9019421
23168320,12-05-17,9728752
23168474,12-05-17,9202395
23791188,13-09-17,
23887596,04-10-17,
23875113,02-10-17,
22972910,03-04-17,4248574
23716991,30-08-17,
23688517,25-08-17,9167741
23686852,24-08-17,4233399
24065961,08-11-17,
23856539,28-09-17,
23857006,28-09-17,
23857841,28-09-17,983278
24148328,22-11-17,
23910498,09-10-17,9077871
23910645,09-10-17,
23933515,12-10-17,
23934723,13-10-17,
23856535,28-09-17,
23857932,28-09-17,9346875
23741074,04-09-17,
23738383,04-09-17,
23684312,24-08-17,9424541
23721965,31-08-17,
23145818,08-05-17,9131115
23724894,01-09-17,
24065627,08-11-17,
23935814,13-10-17,4219827
24150041,22-11-17,9034772
23936606,13-10-17,
23738218,04-09-17,
23738867,04-09-17,
23740735,04-09-17,
23741838,04-09-17,
21923764,30-08-16,
24019711,30-10-17,
24071278,08-11-17,9171287
23936956,13-10-17,9208515
23913122,09-10-17,
23157315,10-05-17,9003770
23163000,11-05-17,9234139
23861201,28-09-17,
23853924,27-09-17,
24182043,27-11-17,
24179726,27-11-17,9384965
24189538,28-11-17,
24281722,15-12-17,
24281734,15-12-17,
24281022,15-12-17,
24281545,15-12-17,
24179744,27-11-17,
24180073,27-11-17,
24280726,15-12-17,
24278541,15-12-17,
24279349,15-12-17,
24277782,15-12-17,
23226691,24-05-17,
24280688,15-12-17,
24280403,15-12-17,
24281546,15-12-17,
21829600,15-08-16,
24277447,15-12-17,
24278046,15-12-17,9216075
23225878,24-05-17,
23534834,26-07-17,
24192360,29-11-17,4231265
24280221,15-12-17,
24280524,15-12-17,
24281625,15-12-17,
24278158,15-12-17,
24283347,16-12-17,
23226635,24-05-17,
24181619,27-11-17,
24183725,27-11-17,
24281005,15-12-17,
24280987,15-12-17,9024906
24280705,15-12-17,
24278101,15-12-17,
24277628,15-12-17,
24278454,15-12-17,
24284685,16-12-17,
24285993,16-12-17,
23536965,26-07-17,
24185922,28-11-17,9024156
24278791,15-12-17,
24284825,16-12-17,
24284452,16-12-17,
24284664,16-12-17,
23534607,26-07-17,
24184441,28-11-17,
24279761,15-12-17,9032557
24277643,15-12-17,
24279318,15-12-17,9108220
24278804,15-12-17,
24277751,15-12-17,
24285193,16-12-17,
24285313,16-12-17,
24286186,16-12-17,
24186914,28-11-17,
24179728,27-11-17,9613621
24180657,27-11-17,
24162467,24-11-17,9034995
24162128,24-11-17,9023053
24164974,24-11-17,
24279075,15-12-17,
24279742,15-12-17,9109977
24277655,15-12-17,
24279535,15-12-17,
24278048,15-12-17,
24278148,15-12-17,
24283450,16-12-17,
24285985,16-12-17,
24284414,16-12-17,
24284650,16-12-17,
24284169,16-12-17,9195579
24284208,16-12-17,
24097821,14-11-17,9547145
24280424,15-12-17,
24284006,16-12-17,
22198861,19-10-16,9067438
24286395,16-12-17,
24284144,16-12-17,9676492
24284507,16-12-17,
24286269,16-12-17,9359017
24285992,16-12-17,
24163167,24-11-17,
24279882,15-12-17,
24280362,15-12-17,
24277811,15-12-17,
24278581,15-12-17,
24279635,15-12-17,9496233
24277944,15-12-17,
24277459,15-12-17,9011941
24283263,16-12-17,
24285552,16-12-17,
24245298,08-12-17,
24285600,16-12-17,9405664
22409054,29-11-16,4247850
24285943,16-12-17,
24282762,16-12-17,
24283739,16-12-17,
24186448,28-11-17,
24188697,28-11-17,
24163937,24-11-17,9017480
24164350,24-11-17,9414556
24283860,16-12-17,
24283308,16-12-17,
24286401,16-12-17,
24284565,16-12-17,
24286596,16-12-17,
24164150,24-11-17,
24161449,24-11-17,
24281630,15-12-17,
24280220,15-12-17,
24277972,15-12-17,
24278157,15-12-17,
24279410,15-12-17,
24283016,16-12-17,
24284728,16-12-17,
24285389,16-12-17,9020452
24284575,16-12-17,
24285392,16-12-17,9463382
23013816,11-04-17,
24280765,15-12-17,9481135
24280337,15-12-17,
24280381,15-12-17,
24280610,15-12-17,
24281270,15-12-17,
24280995,15-12-17,
24284499,16-12-17,
24283523,16-12-17,
24286673,16-12-17,9012244
24283413,16-12-17,
24186471,28-11-17,9344469
24185211,28-11-17,
24165911,24-11-17,9198074
24182188,27-11-17,
24181457,27-11-17,
24279861,15-12-17,
24283884,16-12-17,9112905
24286841,16-12-17,
23226947,24-05-17,9007457
22695348,01-02-17,9810612
24279673,15-12-17,
24283431,16-12-17,
24285447,16-12-17,
24286022,16-12-17,
24289484,18-12-17,
24288263,17-12-17,
24111201,16-11-17,
22489276,15-12-16,9075967
24079322,10-11-17,
23851457,27-09-17,
24075305,09-11-17,
24074425,09-11-17,
24071441,09-11-17,
23183798,16-05-17,9373507
24081897,10-11-17,
24082131,10-11-17,9305396
24073924,09-11-17,
21953981,05-09-16,9625448
24081032,10-11-17,
23825569,21-09-17,
23829609,22-09-17,
23808798,18-09-17,9826281
24074974,09-11-17,
24072826,09-11-17,
24075401,09-11-17,
24077744,10-11-17,
24074632,09-11-17,
23885154,04-10-17,
23201459,18-05-17,
22707525,03-02-17,
24076093,09-11-17,
24076170,09-11-17,
24073827,09-11-17,
24113496,16-11-17,9373234
22211679,21-10-16,
22995052,07-04-17,9240684
24072273,09-11-17,
24072119,09-11-17,
23858203,28-09-17,9827823
24074031,09-11-17,
24075175,09-11-17,
24077213,09-11-17,
24075255,09-11-17,9456911
24075919,09-11-17,
24073558,09-11-17,
23167536,12-05-17,9050382
24113282,16-11-17,9222914
23702521,28-08-17,9006599
23876544,02-10-17,
23877367,02-10-17,
24072370,09-11-17,
23167650,12-05-17,
23165466,12-05-17,
24112647,16-11-17,
23874375,02-10-17,
24072216,09-11-17,
23130019,05-05-17,
24096272,13-11-17,
23852096,27-09-17,
23914697,09-10-17,9002121
23374567,23-06-17,9117394
23375392,23-06-17,9797371
23377547,23-06-17,
22892935,16-03-17,
24094607,13-11-17,
23852915,27-09-17,
23911740,09-10-17,9149757
24074820,09-11-17,9455477
24075037,09-11-17,
23376697,23-06-17,
23154094,09-05-17,
23148158,09-05-17,
21549145,25-06-16,
21613987,07-07-16,
23912898,09-10-17,
24072006,09-11-17,
23376762,23-06-17,9612353
24095884,13-11-17,
24072853,09-11-17,
24072849,09-11-17,
24073410,09-11-17,
22897373,17-03-17,9495841
24114676,16-11-17,
23216115,22-05-17,
24082925,10-11-17,
24078928,10-11-17,
24080782,10-11-17,
24079224,10-11-17,
24095512,13-11-17,
23110483,02-05-17,
22940612,27-03-17,
24072157,09-11-17,9572030
21247153,26-04-16,
23664036,21-08-17,
23643488,16-08-17,
23639970,16-08-17,
23671836,22-08-17,9829491
23670600,22-08-17,9120695
23672830,22-08-17,
23926529,11-10-17,
23664453,21-08-17,
23666251,21-08-17,
23665410,21-08-17,
23642297,16-08-17,9117819
23667316,21-08-17,9707467
23676867,23-08-17,9053194
23940811,14-10-17,
23720260,31-08-17,
23666220,21-08-17,
23664718,21-08-17,
23676552,23-08-17,
23645359,16-08-17,9011100
23680377,23-08-17,9067826
23677473,23-08-17,
23679794,23-08-17,
23640394,16-08-17,
23928320,11-10-17,
23923029,11-10-17,
23927503,11-10-17,
24085314,11-11-17,9013549
23928974,12-10-17,
23923168,11-10-17,9460226
23904256,07-10-17,
21455512,08-06-16,9116566
23659010,19-08-17,
24101966,14-11-17,
24099174,14-11-17,9117628
23931785,12-10-17,
23928734,12-10-17,
23930489,12-10-17,
23893314,05-10-17,
23926335,11-10-17,
23668046,21-08-17,
23930146,12-10-17,9005470
23166737,12-05-17,
23167267,12-05-17,9023247
23905037,07-10-17,
23667613,21-08-17,
23668741,21-08-17,
24102152,14-11-17,9196994
24101431,14-11-17,
23200218,18-05-17,
23632891,14-08-17,
23663557,21-08-17,
23634567,15-08-17,
23634539,15-08-17,
24098285,14-11-17,
24097641,14-11-17,9175170
24101189,14-11-17,
23633714,15-08-17,
23633006,15-08-17,
23619313,11-08-17,
24102016,14-11-17,
24098801,14-11-17,
23931620,12-10-17,
23930053,12-10-17,
23288851,06-06-17,
23288761,06-06-17,
22720021,07-02-17,9106738
22427445,02-12-16,9661595
22555939,30-12-16,
23671019,22-08-17,
23670822,22-08-17,
23942030,14-10-17,9398798
23547505,28-07-17,
23676856,23-08-17,
24102117,14-11-17,
23642869,16-08-17,
23643050,16-08-17,9795226
23681495,23-08-17,9001304
23227553,24-05-17,9821736
23842137,25-09-17,
23840854,25-09-17,
24197814,30-11-17,
21539069,24-06-16,9699633
24181073,27-11-17,
24183920,27-11-17,
24192565,29-11-17,9103340
24192409,29-11-17,
23842323,25-09-17,
23842702,25-09-17,
24180555,27-11-17,
24195454,29-11-17,
23813584,18-09-17,
23844224,25-09-17,
24106761,15-11-17,
24041738,03-11-17,
24180185,27-11-17,
24168198,25-11-17,9419086
24179320,27-11-17,
24185008,28-11-17,
24184972,28-11-17,
24192288,29-11-17,
23808993,18-09-17,9222640
21425620,02-06-16,9074007
24172584,26-11-17,
