"CUSTOMER_WID","COLLECTION_EVENTS_NUM"
1199778943,6
1199779502,2
1200761101,6
1201021468,3
1201021686,2
1201021906,8
1202272643,13
1202272757,7
1202272868,2
1204535354,5
1206003357,2
1206003468,4
1208185022,5
1209730327,4
1209730543,7
1212224105,3
1218439670,4
1218439900,2
1218439901,4
1219405669,3
1219685826,9
1220930069,2
1223422550,6
1223423643,6
1224671523,5
1225910114,4
1228413067,3
1228413172,3
1233396806,5
1234636647,5
1237137495,11
1238373327,2
1238374637,14
1240872784,2
1242117684,4
1243366840,2
1245867132,4
1247120246,3
1247120571,6
1252117989,5
1252118646,2
1258360142,6
1259606030,2
1268358197,3
1269607127,4
1270864011,2
1272117279,8
1273372185,1
1273372406,3
1277123706,3
1300660646,3
1303428421,7
1304678747,2
1307183480,8
1310954269,2
1312209323,3
1312209433,2
1312209437,6
1312210086,3
1312210193,4
1315971459,4
1316896593,3
1319733127,1
1320990072,3
1320990840,5
1320991602,5
1321966919,5
1322241707,2
1329771087,5
1331031374,4
1333547585,4
1333548015,4
1333548022,1
1334804937,4
1337314901,3
1338566403,2
1339824500,2
1339824704,5
1339824713,6
1339825035,6
1339825466,3
1341082665,6
1348627670,4
1352401687,6
1355894651,1
1357435859,4
1358697581,2
1358698564,3
1368770322,2
1370037750,2
1371292969,3
1373819590,3
1381378944,2
1382644322,2
1383901160,1
1399042957,2
1400312588,2
1404095041,2
1407887236,2
1421797005,2
1426856434,2
307574502,9
307575137,56
307575182,11
307575285,4
307575423,15
307575443,4
307575466,30
307575519,4
307575550,12
307575592,8
307575835,2
307575984,8
307576135,3
307576195,8
307576241,16
307576269,9
307576593,54
307576666,2
307576870,2
307577040,20
307577056,2
307577126,6
307577183,8
307577288,32
307577445,58
307577494,1
307577616,6
307577628,16
307577868,13
307577892,2
307577908,2
307577914,5
307577927,14
307578041,2
307578168,28
307578233,2
307578266,32
307578422,2
307578442,14
307578459,6
307578470,6
307578565,2
307578862,14
307578987,30
307579119,4
307579194,16
307579335,16
307579557,11
307579560,3
307579621,4
307579692,48
307579721,42
307579738,4
307579961,10
307579987,4
307580023,1
307580052,7
307580078,12
307580116,8
307580119,10
307580264,6
307580508,42
307580591,2
307580631,2
307580799,20
307580849,2
307580919,12
307580927,6
307581265,54
307581305,2
307581614,18
307581715,4
307581747,31
307581801,8
307581968,8
307582034,18
307582148,11
307582170,3
307582210,14
307582461,16
307582478,27
307582505,4
307582548,14
307582804,2
307582934,2
307582939,36
307583019,4
307583035,18
307583126,6
307583241,4
307583250,24
307583303,2
307583336,10
307583376,33
307583748,24
307583851,6
307584001,28
307584023,2
307584211,4
307584364,18
307584529,3
307584741,44
307584898,3
307584956,6
307584979,30
307585203,12
307585306,4
307585540,6
307585557,24
307585841,17
307585952,65
307586120,22
307586211,6
307586221,6
307586293,32
307586307,8
307586411,34
307586457,4
307586610,22
307586680,13
307586894,5
307586919,10
307586933,52
307587030,4
307587179,30
307587213,1
307587219,7
307587241,21
307587378,2
307593234,53
307593303,30
307593958,28
310789814,10
316617608,2
318286262,6
328318196,2
330853885,2
335083271,10
335083704,8
346177525,12
352149856,4
359003003,18
360715825,8
366732318,29
377203619,38
378960111,22
378960673,10
391251232,2
392137390,3
392137603,14
396547308,10
398323148,4
399211750,4
405436658,3
406329599,47
413496946,33
427606772,7
428567127,8
433394587,7
443513507,20
443513719,16
443513778,37
445351637,2
446277959,9
449961629,20
449961977,16
452741350,2
457386121,5
458317860,8
459249670,30
459250424,22
462978697,45
462978831,6
463913183,33
465898152,2
466663249,2
466668163,3
469514147,2
473243860,3
473278226,19
476277190,2
477043138,20
477687872,6
478921383,3
479472013,10
486527513,4
487149854,3
487471304,2
491290398,4
493195118,2
493196895,2
494649930,23
495120823,2
495757853,2
497035136,26
497642467,28
498947239,3
498947975,8
499018938,10
499020107,3
499982282,12
499982929,10
504803339,4
509662569,34
509671679,31
510638045,3
511606592,4
515511594,10
518439085,6
519423246,5
523346331,5
529241211,12
532212553,2
532212738,2
536163260,3
538139357,10
544098761,5
551996384,19
551996385,8
557213079,2
558005525,8
558006278,3
565029553,23
565343182,27
571062299,3
573612458,4
574770413,27
574825249,31
579731262,3
580063684,7
580110441,22
581021426,4
581579461,2
582132739,20
585150661,6
586361187,12
593560571,25
594597942,38
601619167,8
602688068,2
603697324,8
606323068,3
606730972,6
606734104,10
610576440,12
611365705,6
611392638,16
611783930,18
616868975,3
616879930,3
616941840,17
617519601,6
621825614,20
628003853,4
630109241,10
631128537,24
631129703,4
633151548,28
636219826,2
636229751,3
637225145,4
637517838,46
641873418,13
646413753,15
649602806,3
650312859,21
656213140,3
656301318,7
657708179,46
657713605,10
657714661,31
661457176,3
663050649,14
663425794,31
663711396,5
663855590,4
665929364,21
666939739,2
666940202,3
667155747,3
667981424,2
670836734,11
673621718,19
674363854,5
676216697,7
676218503,2
680334730,5
681723128,4
682775480,2
682775911,4
682784351,4
682791301,4
683945445,2
687387678,5
690820082,9
698829595,13
698829608,2
698829824,14
698830694,3
701127392,5
702273273,11
702273824,11
703444346,17
706875085,3
706875613,17
714898415,4
714898532,13
716050773,10
716052929,7
716053036,14
716053585,3
722939341,12
722939349,46
722940768,107
724089255,26
724089812,31
725242429,4
725242751,18
726404399,4
728708969,29
731004359,5
731005430,9
733318890,7
739098131,10
739098243,7
740256057,4
742559226,9
749514871,8
750676433,12
751838405,4
751838514,5
761107130,23
764595653,7
768086553,6
771563115,14
772728833,10
772729497,3
773894475,7
775063635,2
775064075,6
775064944,12
776232248,3
783223928,9
784398077,2
785560601,7
785561473,16
787884143,14
790227431,3
796076967,9
796077386,12
797254837,4
799610729,10
800795631,2
805491446,15
806662760,22
807842726,19
807843061,4
809012899,3
824290375,2
825469902,13
826642299,2
830165945,2
830166364,4
839582394,17
840756315,7
840756923,8
845485355,11
850205105,5
850205540,2
850205871,4
851391186,19
853758939,3
856121637,6
857300750,6
857300758,1
857300760,2
857300969,6
860855861,5
862043058,6
862043263,5
866789013,5
867965882,2
877457285,5
877458159,2
885775240,4
888159221,3
888159222,3
889342539,3
894107394,17
901251983,28
901254159,2
902443910,2
908406309,27
909607506,10
910798573,20
913189563,4
916775901,3
919170310,19
920364928,2
920369015,3
920369238,5
921567499,16
922755884,14
926356264,4
928750040,6
937146244,15
938345455,6
944346807,8
945546802,5
955165797,6
957567989,15
957568099,7
958775839,4
958775967,4
958776288,9
959979751,5
961179176,8
962393717,7
965998658,2
965999637,1
967209905,28
967209909,8
970828313,27
970829000,13
974442900,15
975655806,8
976857484,16
978073744,3
978074083,8
978074282,2
979273570,2
984107703,8
987739303,6
987739314,3
999853356,2
1002283888,18
1004715565,8
1004715620,4
1009562827,6
1009564346,18
1011997771,2
1013211006,3
1016867714,4
1018090132,9
1018090460,12
1018091339,15
1019308425,6
1026617733,10
1026618267,25
1026618368,8
1030282146,13
1030283760,2
1036386281,5
1037609166,19
1043729937,11
1043730151,8
1046177181,17
1046178387,2
1048623890,19
1052291479,3
1054737891,6
1059637825,2
1060864754,18
1064550914,17
1069444406,9
1070673802,4
1070674242,2
1071902378,9
1073125594,15
1073125920,6
1076809112,8
1079265772,3
1079273762,6
1085414970,13
1085416517,9
1086639548,11
1090328092,7
1094019062,7
1095244246,7
1095244472,10
1095244582,7
1097711054,2
1098936866,14
1103868811,2
1111254647,5
1111254758,6
1112488817,6
1113722301,7
1113723178,9
1116193722,4
1116194055,16
1117418698,4
1117418811,4
1119887946,2
1121123322,10
1122363644,5
1122363856,5
1129769154,2
1129769604,3
1130997444,2
1137820206,11
1137821198,6
1138757358,12
1141528209,10
1155141766,2
1155141991,7
1156374649,4
1157612095,11
1158858104,10
1158858429,2
1162566869,8
1171245468,8
1174664790,8
1180845593,14
1184878118,4
1186126938,11
1187357174,5
1188602222,15
1193577801,7
1193577802,7
1193579009,2
1194819724,7
1199489364,6
1199780036,6
1201021031,9
1201022126,6
1201961127,6
1202272425,2
1202272647,3
1206004446,10
1206004451,4
1206004669,6
1207246867,11
1208485577,2
1212223995,4
1215958046,11
1215958266,12
1217196673,11
1218439902,4
1219685055,15
1220649617,2
1223424183,13
1224671087,3
1226921522,6
1228411971,10
1229395637,7
1229652783,9
1229653212,6
1229654088,13
1232147620,5
1237136945,5
1237137275,3
1237137601,2
1238373326,10
1238373432,2
1238373435,8
1238374415,4
1243061900,3
1243367054,12
1245865605,2
1245865717,8
1247120248,8
1247120355,10
1250860049,6
1253364448,4
1260859204,2
1260859852,6
1262106087,8
1270864895,4
1271896115,5
1275872371,3
1285880251,3
1288087898,5
1288398013,4
1290896417,3
1290896529,3
1294654425,6
1299673828,6
1313456620,1
1313456839,6
1319731604,3
1319733129,3
1320990614,3
1320991608,2
1325637879,2
1326013811,4
1331030715,2
1332292001,6
1333547695,2
1333547698,2
1339824609,4
1339825042,6
1339825479,4
1339825581,4
1341081899,4
1341082448,2
1342338543,4
1342339961,3
1348360690,2
1348627233,1
1349889380,3
1349889980,4
1358698342,4
1364986613,2
1365992581,2
1372548739,2
1373819923,3
1376337364,2
1381057402,2
1382644371,3
1382644974,2
1386426188,3
1390213257,2
1391479853,2
1391480288,3
1391480290,2
1393733719,2
1396268738,2
1421537357,1
1422803315,2
307573660,16
307575217,22
307575320,16
307575334,2
307575413,2
307575613,4
307575661,12
307575689,6
307575812,6
307575824,9
307575859,2
307576089,40
307576148,6
307576185,2
307576193,12
307576233,4
307576359,2
307576405,6
307576454,6
307577101,10
307577261,16
307577296,2
307577420,2
307577762,28
307577804,17
307577807,43
307577847,4
307577873,7
307578072,19
307578086,11
307578129,14
307578147,14
307578161,10
307578206,2
307578277,7
307578368,27
307578558,22
307578701,18
307578753,22
307578755,29
307578762,33
307578790,4
307578810,11
307578899,12
307579264,7
307579416,4
307579431,44
307579550,5
307579609,4
307579610,2
307579637,6
307579727,2
307579821,10
307579822,8
307579876,13
307580010,12
307580032,50
307580108,7
307580178,4
307580261,24
307580279,10
307580630,3
307580676,2
307580696,27
307580885,16
307580909,4
307580910,6
307581031,19
307581146,1
307581147,17
307581197,16
307581262,27
307581266,8
307581331,12
307581371,37
307581413,32
307581492,18
307581528,2
307581578,30
307581664,4
307581737,4
307581749,12
307581797,4
307581879,14
307581941,3
307582099,2
307582130,14
307582182,3
307582185,5
307582206,15
307582275,11
307582394,2
307582454,23
307582456,13
307582597,1
307582630,5
307582706,2
307582841,2
307583069,6
307583096,34
307583122,34
307583171,1
307583253,3
307583261,7
307583456,3
307583482,2
307583749,20
307583789,3
307583907,9
307583954,2
307584117,33
307584517,59
307584667,39
307584903,37
307584935,12
307585168,2
307585220,10
307585222,6
307585275,40
307585399,41
307585421,4
307585488,6
307585508,26
307585514,10
307585605,3
307585652,3
307585883,5
307585977,7
307586003,4
307586259,1
307586452,3
307586577,14
307586668,43
307586797,31
307586812,2
307586835,14
307587009,18
307587012,13
307587138,5
307587217,7
307591047,14
307591903,4
307593013,4
307593097,2
307593427,4
307593674,1
307593866,1
307594067,20
311623623,18
327485589,28
327486117,10
332539672,17
354709802,36
359002679,6
373705630,32
378084477,3
379853174,46
380723079,34
385100179,19
387736090,3
392137419,16
394781594,2
394781902,3
397435753,15
397435754,8
398323677,8
399211503,8
402762290,26
404545982,20
409907593,3
411704430,44
417085252,34
423425964,11
426140477,24
434586339,3
435244798,6
436164821,3
438002209,24
438919931,6
440756542,22
440756750,3
441676030,3
443512253,6
443513785,2
444434055,5
444434605,6
445350911,2
449961320,11
449962036,3
449962042,38
452739876,5
453671933,14
453672006,44
453672156,3
459248995,3
459249019,2
462978598,5
467632000,3
470439263,13
471388038,6
472896509,6
475146435,7
480535134,18
483285022,3
484350075,4
486043560,6
486136770,4
490334628,12
494898923,5
495120578,5
495650935,17
496070514,31
497032524,3
498947640,4
499019738,2
499982928,8
500944802,11
510636664,27
513565042,9
515510754,3
516484971,9
517462822,3
519422675,7
519423784,3
524331225,13
529241125,16
530229651,2
533201270,2
534183964,4
537149776,9
537150312,18
538139886,3
543110707,3
545099243,16
546098479,10
547098645,3
549999698,2
550674363,9
552622570,44
552993638,3
558006835,9
558738747,9
559014816,6
560020304,3
564575166,4
564716146,3
565031055,2
566474177,12
566553170,11
566963920,6
567045017,17
567580365,6
572065334,4
574003478,4
578656733,37
579082805,26
579112070,24
579514701,15
583127640,34
584763833,23
585047085,16
586164124,34
592803443,12
593486797,8
601952846,10
602195240,28
604710038,8
606066976,2
606667408,20
609043388,25
610785201,14
615850447,22
616767143,3
616854122,11
616879929,7
620948122,2
621717393,2
621930142,30
621966580,28
622938616,2
627052112,3
627052940,3
631366809,6
634590597,7
638263912,9
640304803,9
640317059,2
644406604,6
644902631,3
645426047,7
652092377,2
652847656,8
656270254,4
657485176,5
659767004,3
667975859,6
670742543,2
675178071,2
675199380,6
680335255,5
680428370,11
681351442,19
682775251,9
682775578,28
683946335,11
685097966,5
685098421,2
690819975,8
690820323,24
690820857,2
693117096,4
693117998,4
694267142,2
695403457,9
701127287,6
708027560,26
709180150,6
714898744,32
714898968,4
718347666,28
727553102,5
727554323,3
728709395,34
731005343,4
732159016,7
734477331,2
739098681,27
743725614,21
744886024,9
744886909,13
747197128,15
749515266,10
750676966,5
752999454,5
757623920,11
772728613,12
772729496,3
772732539,3
777391055,10
784396727,22
784398071,2
790228060,19
792564624,2
804309325,22
809013267,10
813704460,2
823109285,3
824289495,7
825470129,8
826642186,2
830166163,2
830166370,6
831350144,26
833698924,10
838400651,6
846666584,3
846666598,3
849022892,3
849023322,5
850204898,9
852564696,18
853758605,4
853759460,3
856122075,2
857300972,3
857301286,4
857301832,2
860855955,2
862043059,10
870346719,9
871526398,29
872711692,12
882021193,4
883400115,27
886962676,3
888159866,10
889343499,8
891723437,2
892920241,20
896492178,5
897683370,4
903639603,4
904837769,5
904839093,4
904839315,3
917977999,2
917978221,2
920365153,2
920369239,3
921567065,10
926356595,3
927550283,6
927550938,6
928748402,19
928748840,12
928751021,22
934743055,2
934743901,4
937145817,3
937145819,4
944346486,8
945546268,4
952763310,10
953960733,8
953960958,3
956368486,14
958775175,2
959978431,6
959979297,3
959979618,3
961178089,19
961178193,5
961178965,17
962393723,2
962393830,8
962394374,16
962394376,5
962394694,5
963588647,10
967208813,4
967210022,5
968418134,7
969619333,7
969620667,13
970828312,5
970829117,13
970829236,6
985314488,13
985315472,5
987739202,6
995011723,4
997434960,10
999852804,4
1003489934,18
1004716107,1
1004716150,2
1009563041,10
1010778381,17
1010789100,6
1010789525,2
1010789531,8
1010789538,10
1013212296,3
1018090672,3
1020524561,1
1025401564,8
1027845696,15
1029066305,2
1030283101,5
1031503549,6
1033942084,2
1036385951,15
1036387786,10
1040054812,3
1043729613,2
1044944815,3
1044946006,2
1044946330,2
1046177611,8
1048624113,3
1052291256,9
1054738974,9
1060863434,8
1064550918,8
1069443852,2
1070674352,17
1076809010,12
1076809229,4
1076809335,3
1079272235,14
1080502032,14
1081726873,13
1082954219,4
1082954867,10
1086639444,10
1090328203,9
1091556666,4
1091556667,8
1094019619,9
1098937953,10
1105102563,9
1105103442,7
1106334574,2
1107558059,9
1107558291,4
1110019461,14
1111254754,8
1111255530,2
1112487177,3
1112488483,6
1113721973,9
1113722954,5
1113723511,8
1114959896,15
1119887508,6
1121123431,6
1123596975,2
1123597080,7
1126063081,2
1126063083,2
1128527252,2
1128528246,2
1128528467,4
1129768806,10
1129769384,5
1129769495,6
1130996887,7
1132236887,8
1148949967,8
1155141002,9
1160088100,12
1160088650,7
1171244595,9
1179919194,2
1183394606,2
1187356962,9
1189843042,6
1189844137,14
1192328655,4
1193577693,11
1194555674,11
1194605368,2
1198534371,6
1198534480,7
1198534700,7
1201021256,2
1202273626,7
1203516394,8
1203516504,11
1207246536,2
1208181347,7
1209731419,4
1210974138,2
1210974139,5
1210974249,7
1212224318,3
1214706296,8
1214706841,6
1214707609,3
1218438369,4
1220698702,3
1220930514,6
1223422654,4
1227167638,3
1228412949,7
1233078576,2
1233398451,9
1234360548,8
1234638073,2
1235890792,8
1238374960,2
1243367176,8
1250859382,2
1259606029,9
1260859847,1
1270863784,5
1270863896,7
1272116188,7
1273371854,2
1275872320,3
1277123172,5
1279631694,2
1288398451,8
1294654320,6
1297162851,6
1304679179,5
1305932429,7
1308441457,5
1308441564,5
1312208891,8
1312209102,7
1313184612,4
1315969409,1
1315971785,5
1318211796,4
1319732908,4
1319733234,3
1320990947,2
1320990951,2
1322241169,2
1322241272,3
1323153412,2
1335803288,2
1337314792,2
1338249625,3
1338565544,7
1339824604,2
1339824610,4
1340852857,4
1341082337,2
1341082338,3
1349890142,2
1349890195,4
1353420200,2
1353438523,2
1357435423,4
1358697580,4
1363735958,4
1365906359,4
1368770540,2
1372549499,2
1376336500,4
1381379054,3
1382644485,3
1386425858,2
1386426186,2
1390213152,2
1390213474,3
1390213800,2
1395260766,2
1400312477,2
1401573316,2
1407643882,1
1407887127,2
1409157993,2
1409158101,2
1416454598,2
307573538,6
307573928,4
307574437,12
307574636,2
307574846,2
307574861,1
307574977,9
307575073,4
307575093,5
307575119,11
307575129,12
307575277,33
307575607,2
307575695,2
307576181,4
307576246,52
307576512,10
307576545,1
307576579,2
307576604,12
307576650,4
307576697,11
307576806,4
307576848,6
307576899,12
307576948,6
307577085,6
307577114,3
307577213,5
307577366,22
307577493,2
307577546,6
307577581,2
307577771,1
307577838,28
307577845,2
307577849,42
307577854,26
307577857,4
307577862,6
307578023,25
307578033,16
307578107,1
307578287,36
307578454,20
307578601,45
307578797,5
307578861,6
307578873,2
307578977,4
307578988,26
307578997,1
307579054,7
307579126,2
307579153,52
307579433,26
307579461,22
307579678,2
307579684,2
307579886,6
307579969,6
307579977,2
307580038,3
307580129,49
307580139,4
307580167,2
307580212,50
307580358,26
307580403,39
307580404,10
307580434,6
307580678,6
307580725,49
307580729,4
307580748,52
307580873,5
307580880,4
307580896,32
307580972,7
307581047,4
307581073,6
307581121,2
307581268,5
307581361,6
307581464,30
307581531,13
307581582,17
307581803,2
307581877,2
307581920,18
307582005,2
307582008,48
307582030,5
307582058,17
307582068,54
307582198,2
307582248,19
307582444,5
307582476,4
307582654,6
307582701,32
307582815,7
307582822,3
307582864,14
307582921,3
307582961,4
307583153,10
307583257,9
307583274,35
307583279,1
307583379,5
307583420,18
307583426,6
307583542,2
307583615,16
307583680,27
307583682,6
307583763,8
307583785,15
307583802,8
307584024,4
307584026,7
307584186,9
307584322,53
307584334,3
307584460,8
307584556,24
307584565,11
307584568,10
307584652,7
307584855,40
307584932,12
307584973,6
307585106,6
307585111,35
307585408,4
307585481,24
307585513,4
307585555,32
307585585,20
307585632,2
307585776,16
307585821,7
307585829,37
307585892,26
307586015,2
307586038,2
307586288,20
307586340,54
307586440,1
307586567,6
307586607,1
307586660,14
307586663,12
307586698,10
307586749,63
307586761,5
307586864,1
307586892,20
307586912,5
307587121,3
307587170,2
307587176,10
307587178,3
307587221,8
307587225,2
307587265,34
307587349,16
307592802,20
307593414,14
314115927,12
314951943,6
325802748,22
327485921,39
327486337,9
329170835,3
331693687,27
337647307,30
348731101,20
354710326,3
358140298,6
359003004,4
360715386,27
367595888,48
370205761,20
373705040,10
374575225,57
375444235,8
375444297,3
377203558,12
390378824,8
395664184,15
396546881,8
398323906,24
404545752,11
406328947,16
409018661,34
409908765,3
422294864,59
424937922,3
428204526,4
431794238,29
436164748,3
438920171,2
438921019,24
439839129,3
440755841,3
441675839,9
444434056,25
445350896,10
445350998,12
445351872,11
446276663,5
453671891,27
460182518,13
460183305,4
462978999,10
463912491,6
466667187,3
468270161,42
477976445,8
478921384,14
480953926,5
484615807,10
486528343,2
487471256,14
489814587,17
491820975,10
493199544,9
495122045,2
499018637,3
500943638,3
502869249,2
502869511,2
509671989,2
510635594,29
511606517,11
515511519,4
515513422,28
518439088,24
522358638,22
522358646,28
530229444,10
531228403,3
532212174,36
532212402,17
532212497,6
534184387,7
534185348,2
536162611,18
537149127,3
538139149,8
538143080,10
539134180,2
539134854,31
547097475,2
548663049,13
551997876,20
552001940,5
553167176,7
554004693,9
554999776,2
557992322,10
558007100,39
563592860,2
565029063,7
569056977,4
571232094,7
572065335,2
573071181,2
575621344,2
578083835,6
581828432,16
586163882,15
593562152,10
593562471,25
595608861,5
597619632,6
600081718,6
601042405,12
602688395,2
603226040,28
605962380,1
606734769,22
607357701,2
607703195,4
607748066,7
609773540,16
613824413,11
613826160,6
615374294,4
615851886,3
621961516,2
624838202,2
631129278,6
636760161,3
637220457,4
639943642,10
644096013,26
649122147,18
649511875,3
649519876,27
649688047,14
649847380,8
657956715,3
660787665,16
663836201,3
664899683,3
665425258,117
665427698,30
665930456,13
666939884,3
667491162,17
667982350,7
673116596,8
675174835,6
676218502,10
679308622,2
681352310,11
683945335,26
688526039,16
691969763,10
691970200,25
694266495,4
701127290,8
701127620,2
702273401,19
703444354,9
706875390,2
706876583,3
709180066,2
709180612,8
716051753,2
724093988,6
725242549,3
726404615,15
729851733,12
732158549,22
740255885,2
741404870,5
743725194,31
743725630,9
747195825,15
750676712,12
751838508,8
757624133,13
757624257,23
763427999,10
763428483,10
765749003,15
766916379,11
766916496,3
772732219,28
772732487,3
773895892,16
773895893,6
775065043,6
776231380,5
777389534,7
782056351,7
782056574,12
783222623,26
785561482,16
789054587,10
789055970,8
790227842,32
796077265,7
796077272,3
796077394,4
796078127,12
797255049,17
801965593,7
805490851,8
805491233,12
806661353,8
813704353,18
814872658,3
814872978,3
814873089,12
816046490,11
820737113,2
820737769,20
821919188,14
821919296,3
823117374,22
824290483,12
824290484,3
832522156,3
832522812,2
839581633,12
840756411,3
840756734,12
853758599,33
854945456,30
858488597,10
860856950,8
862044578,13
864410681,2
870346280,9
870346607,2
871526061,19
878643888,8
879837216,4
884590327,3
894106202,14
897684224,2
897684874,4
903639711,2
903640043,2
904838542,29
909606609,4
912003719,7
913188695,4
914387587,3
916775906,16
919169982,2
919170081,4
922755773,4
928749382,2
928750913,4
931146079,8
933541137,10
934743043,8
934744547,3
937146348,4
937147214,4
941943440,4
945546476,23
957568531,8
958774954,5
959978426,3
959978429,2
961178863,1
961179076,10
962393398,4
962394047,8
962394373,5
963588643,12
965999856,4
967209802,4
968417599,7
968417649,10
968417973,21
969619776,2
970829015,24
972031585,10
975656900,20
976857698,16
976857700,7
979274007,11
980483682,14
980484222,8
982903242,8
984108123,2
984108884,15
986526780,5
986531166,7
987742519,20
988956404,2
991374412,14
993789786,2
995003794,3
999852941,2
999853689,2
1001065817,13
1003502054,6
1004716096,17
1008356637,15
1008357925,5
1009563595,4
1009564353,3
1011996591,22
1013211873,3
1016867166,19
1025396895,16
1026618591,10
1027844823,2
1027844828,2
1027845907,5
1030282038,2
1030282784,4
1030282890,14
1035167196,3
1037608948,7
1046177288,11
1047397227,34
1048624005,3
1054739086,4
1055967061,3
1059637599,4
1064549710,4
1065765672,2
1065766220,13
1068219630,4
1069443746,3
1070674896,12
1071902596,2
1076808906,6
1079273873,4
1087864179,2
1089105280,7
1091556552,12
1097710185,6
1098937303,16
1103870161,5
1106335128,8
1108790236,12
1108790343,14
1111254313,7
1111254873,6
1113721971,13
1114961766,14
1116193955,18
1116194174,9
1116194280,6
1121123321,9
1122362987,4
1123596652,4
1123596973,14
1124827303,2
1126063179,10
1126063195,14
1129768020,2
1129769153,2
1129769488,6
1129769500,6
1130996891,12
1132238135,2
1134714517,7
1137820420,2
1137820985,4
1140296535,7
1141527224,16
1168546781,8
1168764311,2
1172216506,2
1177438120,6
1179917871,3
1186127938,7
1189842592,8
1189842708,8
1189842924,7
1189843146,6
1191092281,5
1201021687,13
1202272652,10
1202273184,5
1207246427,2
1207246861,6
1208484483,6
1209730658,4
1214706953,3
1214707058,6
1217195477,8
1217195584,6
1220930294,4
1225910440,4
1227167097,5
1227168294,8
1229654308,5
1229654311,2
1229654417,4
1234636761,9
1237137818,4
1237138252,6
1240872452,4
1244313533,2
1244617147,4
1245865823,6
1245865934,7
1247120133,8
1247120247,2
1247120470,4
1250860044,4
1250860485,5
1253364339,7
1255860740,10
1259606842,3
1260859311,3
1263356812,2
1267103274,8
1268359506,8
1270613306,4
1272115641,3
1272117065,6
1275872259,2
1275872372,3
1278381195,4
1278381639,6
1288398454,2
1298149404,6
1299673933,5
1307184021,5
1312210527,7
1313456412,6
1313457061,5
1314713575,4
1317221723,3
1317222591,2
1318255766,4
1320990177,3
1320991607,4
1322241374,2
1322242034,5
1322242255,2
1323216686,3
1323492875,4
1326012944,2
1331030603,2
1333547802,6
1333548019,4
1334803738,2
1335720936,4
1338566399,2
1338566839,3
1339557051,2
1339824393,2
1339824705,5
1341081901,2
1341082009,4
1341082227,6
1347368721,3
1348627124,3
1348627780,2
1352402014,2
1363736828,2
1368770215,2
1376335737,2
1377596697,2
1382644863,2
1391479852,2
1391480506,2
1396229145,1
1402834700,2
1408858406,2
1408865683,2
1411677679,2
1412943699,1
1416736035,2
307573886,9
307574497,26
307574576,11
307575133,31
307575218,8
307575261,8
307575319,2
307575412,57
307575439,24
307575472,14
307575588,4
307575671,16
307575691,11
307575881,8
307575932,13
307576215,5
307576384,4
307576670,8
307576681,4
307576713,2
307576833,1
307576986,4
307577021,1
307577139,7
307577145,9
307577166,47
307577331,4
307577335,53
307577418,6
307577521,20
307577677,2
307577692,2
307577712,2
307577786,4
307577895,22
307577911,54
307577975,33
307578053,16
307578063,8
307578112,27
307578215,4
307578230,22
307578253,13
307578283,5
307578335,14
307578349,8
307578364,2
307578381,49
307578386,6
307578432,6
307578548,8
307578625,4
307578877,9
307578926,4
307578972,7
307579032,2
307579044,5
307579133,63
307579286,9
307579343,37
307579400,15
307579412,4
307579498,6
307579546,5
307579582,2
307579664,6
307579722,47
307579809,14
307579906,4
307580132,4
307580280,39
307580304,4
307580455,2
307580456,27
307580627,4
307580668,13
307580695,67
307580736,2
307580755,47
307580844,4
307581140,2
307581170,2
307581206,26
307581390,27
307581497,7
307581549,4
307581654,4
307581668,10
307581692,6
307581854,2
307581860,51
307581990,6
307582053,37
307582117,13
307582157,16
307582377,30
307582560,2
307582698,1
307582705,2
307582756,23
307582777,18
307582831,2
307582932,7
307582937,28
307582952,13
307582981,65
307583001,13
307583092,10
307583172,8
307583198,2
307583215,10
307583472,16
307583496,5
307583519,20
307583569,18
307583583,17
307583695,2
307583704,3
307583836,26
307583935,20
307583987,2
307584029,1
307584082,2
307584132,26
307584226,2
307584408,2
307584566,9
307584628,14
307584859,14
307584878,59
307584905,1
307584941,50
307584972,18
307585000,58
307585090,20
307585100,20
307585229,2
307585290,3
307585302,3
307585312,14
307585317,9
307585541,4
307585649,14
307585690,6
307585717,14
307585781,6
307585838,14
307586044,10
307586045,6
307586092,38
307586127,6
307586284,2
307586435,16
307586618,8
307586694,1
307586946,8
307587112,12
307593080,22
307593301,24
307593999,12
310789598,6
337647729,6
337648326,9
346176788,32
352149295,40
352149405,6
355571941,2
364150580,4
365017114,9
367595918,3
368471840,8
368471947,4
369339835,4
370205541,2
371950916,19
374575877,2
378084455,8
381597982,3
384223000,2
384224545,2
387735988,4
390365918,34
392137402,4
392137515,3
397436081,30
398322786,12
402762069,10
404545472,3
415294551,3
418038814,2
423434466,18
423438083,8
425236381,36
429423706,4
432071289,18
443512508,3
445351043,42
445352029,10
453670797,14
453672047,5
458317008,21
459250202,2
463913610,3
466406031,12
467630752,14
470435270,3
470436248,12
471042405,3
473217057,5
473277346,2
473277720,12
477976134,16
478807321,10
479881611,23
480051414,13
483666794,39
484612456,3
485566002,40
491290822,4
497035742,23
497999665,24
498947603,2
499982643,16
499982697,19
502868213,34
503836371,5
504803327,19
506755419,3
507722487,3
509663385,32
510635391,4
512585503,19
512585915,60
512586559,8
513564720,9
516485711,10
519423116,7
522357139,4
526290890,2
529243943,13
531229129,27
533200215,2
533201157,2
