CANCELED,ROW_WID,ACCNT_LOC,ARPU,SES,HOME_PASSED,CUST_SINCE_DT,MONTHS_AGE,CANCEL_DT,CITY,POP
1,1014433342,4297265,470.25,D,878,09/12/2016 22:54:25,9.86,07/08/2017 11:54:29,MONCLOVA,MC
1,1021747829,4299305,614.90,D,878,09/17/2016 17:07:19,11.67,09/07/2017 11:54:29,MONCLOVA,MC
1,999853795,4292850,624.85,D,941,06/29/2017 18:40:56,2.54,09/15/2017 11:54:29,MONCLOVA,MC
1,1036387565,4302589,599.72,D,878,09/28/2016 21:25:32,11.57,09/15/2017 11:54:29,MONCLOVA,MC
1,985314488,4289086,324.64,D,1813,08/18/2016 21:19:25,10.66,07/08/2017 11:54:29,MONCLOVA,MC
1,1035166977,4302186,531.63,D,493,09/28/2016 20:58:39,9.60,07/16/2017 11:54:29,MONCLOVA,MC
1,1035167419,4302226,328.97,C,568,09/28/2016 17:57:47,11.57,09/15/2017 11:54:29,MONCLOVA,MC
1,953960408,4282900,695.39,C,4899,07/22/2016 00:16:09,13.63,09/10/2017 11:54:29,MONCLOVA,MC
1,967210007,4285419,372.36,C,1307,08/03/2016 16:05:42,13.54,09/20/2017 11:54:29,MONCLOVA,MC
1,1036386063,4302473,160.16,D,493,10/05/2016 22:03:38,8.47,06/20/2017 11:54:29,MONCLOVA,MC
1,996219534,4292050,599.13,B,910,09/08/2016 01:09:37,11.76,08/31/2017 11:54:29,MONCLOVA,MC
1,1036386171,4302496,580.46,D,2385,10/06/2016 23:35:23,10.79,08/31/2017 11:54:29,MONCLOVA,MC
1,967210112,4285432,211.92,D,169,08/02/2016 18:57:50,10.57,06/20/2017 11:54:29,FRONTERA,MC
1,1038832294,4303029,660.79,D,878,10/01/2016 00:29:58,11.47,09/15/2017 11:54:29,MONCLOVA,MC
1,1038832843,4303046,259.03,D,876,10/03/2016 19:16:02,8.54,06/20/2017 11:54:29,MONCLOVA,MC
1,967209575,4285524,528.78,D,2385,08/02/2016 23:46:12,11.60,07/21/2017 11:54:29,MONCLOVA,MC
1,953960733,4282815,268.27,D,493,07/25/2016 16:13:21,10.67,06/15/2017 11:54:29,MONCLOVA,MC
1,1027844284,4300542,638.61,D,878,09/27/2016 17:41:02,11.61,09/15/2017 11:54:29,MONCLOVA,MC
1,927551265,4277755,324.93,D,210,06/29/2016 21:27:04,14.54,09/15/2017 11:54:29,MONCLOVA,MC
1,1047398533,4304331,215.78,D,1153,10/07/2016 23:51:05,7.76,05/31/2017 11:54:29,MONCLOVA,MC
1,926357134,4277486,395.11,C,3441,06/28/2016 19:21:33,12.60,07/16/2017 11:54:29,MONCLOVA,MC
1,1042503510,4303356,451.89,D,2385,10/04/2016 19:23:03,11.51,09/20/2017 11:54:29,MONCLOVA,MC
1,1052290377,4304832,426.49,D,387,10/12/2016 16:54:15,9.83,08/07/2017 11:54:29,MONCLOVA,MC
1,1054738869,4305241,162.75,D,1813,10/18/2016 22:56:51,8.66,07/08/2017 11:54:29,MONCLOVA,MC
1,933541678,4278764,396.44,C,4899,07/04/2016 22:56:30,12.53,07/21/2017 11:54:29,MONCLOVA,MC
1,928748402,4278101,425.81,D,387,07/19/2016 19:13:43,13.70,09/10/2017 11:54:29,MONCLOVA,MC
1,1053514636,4305015,421.11,C,1152,10/14/2016 21:57:54,7.76,06/07/2017 11:54:29,FRONTERA,MC
1,1054738974,4305249,306.45,C,1152,10/20/2016 00:46:28,8.72,07/11/2017 11:54:29,FRONTERA,MC
1,1047397233,4304340,378.06,C,57,10/10/2016 17:39:18,9.67,07/31/2017 11:54:29,MONCLOVA,MC
1,1048624003,4304483,407.22,B,307,10/11/2016 01:13:02,7.66,05/31/2017 11:54:29,MONCLOVA,MC
1,1053513218,4305035,421.89,C,3441,10/14/2016 19:05:32,10.76,09/07/2017 11:54:29,MONCLOVA,MC
1,1054739089,4305253,489.31,D,493,10/14/2016 13:30:30,8.80,07/08/2017 11:54:29,MONCLOVA,MC
1,1048624441,4304506,164.24,D,2385,10/17/2016 22:34:19,7.66,06/07/2017 11:54:29,MONCLOVA,MC
1,1054739197,4305260,149.30,D,1500,10/20/2016 20:21:07,8.70,07/11/2017 11:54:29,MONCLOVA,MC
1,1047397884,4304285,142.58,C,381,10/17/2016 18:43:19,8.70,07/08/2017 11:54:29,MONCLOVA,MC
1,1047398314,4304302,255.53,D,296,10/10/2016 18:08:29,8.70,07/01/2017 11:54:29,MONCLOVA,MC
1,1013212305,4296951,402.88,D,447,09/12/2016 17:49:15,11.83,09/07/2017 11:54:29,MONCLOVA,MC
1,1043730151,4303589,363.94,C,3441,10/06/2016 00:31:02,9.50,07/21/2017 11:54:29,MONCLOVA,MC
1,1063316615,4306430,104.65,D,281,10/20/2016 16:32:18,7.67,06/10/2017 11:54:29,MONCLOVA,MC
1,1063316616,4306433,171.49,D,281,10/22/2016 18:31:14,9.60,08/10/2017 11:54:29,MONCLOVA,MC
1,959978969,4284184,630.94,D,2385,07/28/2016 16:55:45,12.57,08/15/2017 11:54:29,MONCLOVA,MC
1,959979308,4284305,442.30,D,941,07/28/2016 17:46:08,11.61,07/16/2017 11:54:29,MONCLOVA,MC
1,959979400,4284100,607.05,D,941,07/27/2016 21:12:32,13.60,09/15/2017 11:54:29,MONCLOVA,MC
1,1064550033,4306605,168.06,C,842,10/26/2016 18:33:11,8.67,07/16/2017 11:54:29,MONCLOVA,MC
1,1016867609,4297654,296.44,C,767,09/13/2016 17:39:59,11.80,09/07/2017 11:54:29,MONCLOVA,MC
1,1063316728,4306441,652.90,D,2385,10/29/2016 20:45:11,9.54,08/15/2017 11:54:29,MONCLOVA,MC
1,992577862,4291065,443.43,D,447,08/29/2016 22:44:02,9.53,06/15/2017 11:54:29,MONCLOVA,MC
1,1064550043,4306715,305.39,D,941,10/28/2016 18:58:22,8.60,07/16/2017 11:54:29,MONCLOVA,MC
1,1051062745,4304670,303.33,C,4899,10/11/2016 18:20:10,10.64,08/31/2017 11:54:29,MONCLOVA,MC
1,959979843,4284127,202.05,D,941,07/29/2016 23:51:00,10.53,06/15/2017 11:54:29,MONCLOVA,MC
1,984107703,4288925,587.93,C,465,08/17/2016 21:31:38,12.66,09/07/2017 11:54:29,FRONTERA,MC
1,1046177946,4304020,172.83,D,2385,10/18/2016 23:41:26,10.63,09/07/2017 11:54:29,MONCLOVA,MC
1,1064550151,4306718,412.56,B,925,10/25/2016 21:43:27,9.66,08/15/2017 11:54:29,MONCLOVA,MC
1,1051063503,4304604,407.22,C,1162,10/10/2016 23:16:09,7.66,05/31/2017 11:54:29,MONCLOVA,MC
1,980483467,4288183,229.61,D,2385,08/15/2016 21:28:43,9.73,06/07/2017 11:54:29,MONCLOVA,MC
1,959979515,4284206,582.14,D,941,07/29/2016 22:26:06,13.53,09/15/2017 11:54:29,MONCLOVA,MC
1,1046177181,4304074,527.50,D,296,10/06/2016 20:22:37,9.80,07/31/2017 11:54:29,MONCLOVA,MC
1,1064550255,4306611,279.09,D,941,10/25/2016 23:04:15,9.50,08/10/2017 11:54:29,MONCLOVA,MC
1,1064549498,4306674,444.07,D,941,10/22/2016 20:36:50,7.60,06/10/2017 11:54:29,MONCLOVA,MC
