CUSTOMER_WID,INTERACTIONS_NUM
701126512,10
701126514,20
701126515,49
701126526,31
701126530,64
701126608,24
701126609,46
701126627,11
701126628,84
701126632,10
701126633,34
701126717,17
701126718,33
701126719,5
701126730,41
701126836,44
701126843,40
701126845,40
701126848,43
701126851,27
701126852,28
701126966,15
701126968,6
701127069,53
701127070,37
701127164,27
701127165,66
701127166,31
701127175,3
701127183,50
701127287,34
701127288,6
701127290,37
701127291,5
701127382,86
701127392,22
701127502,66
701127512,57
701127607,33
701127613,5
701127620,26
701127621,10
701127719,16
701127720,73
701127732,21
701127816,99
701127834,6
701127839,12
701127931,54
701127934,23
701127935,22
701127952,59
701127953,118
702273183,2
702273273,27
702273276,56
702273291,9
702273394,12
702273395,14
702273397,9
702273401,43
702273491,8
702273492,45
702273493,3
702273505,28
702273509,34
702273602,47
702273711,46
702273715,10
702273726,33
702273824,46
702273825,109
702273826,23
702273835,40
702273932,32
702274038,1
702274142,152
702274149,23
702274159,32
702274160,3
702274161,11
702274583,31
702274597,91
702274685,62
702274697,3
702274698,23
702274793,43
702274903,16
702274915,24
702274920,22
703444346,55
703444354,50
703444443,14
703444447,40
703444462,35
703444559,9
703444560,47
703444895,44
703444896,4
703444995,22
703444996,4
703445004,10
703445328,51
703445432,49
703445442,46
703445448,4
703445653,19
703445876,105
703445877,23
703445885,3
703445886,60
703445995,39
704585034,6
704585253,6
704585472,16
704585574,35
704585625,6
704585631,53
706874957,52
706874976,10
706875063,39
706875066,41
706875085,24
706875172,3
706875174,17
706875190,30
706875195,50
706875279,29
706875291,55
706875304,34
706875390,19
706875394,68
706875398,1
706875413,6
706875498,5
706875525,32
706875611,8
706875613,46
706875618,29
706875631,74
706875736,54
706875737,96
706875738,32
706875833,1
706875835,62
706875936,33
706875955,56
706875957,28
706876042,56
706876054,20
706876057,54
706876069,73
706876163,14
706876170,81
706876258,9
706876281,57
706876364,62
706876373,51
706876387,24
706876489,20
706876581,20
706876583,14
706876601,49
706876605,3
708023076,28
708023298,19
708024269,34
708024275,18
708024382,50
708024384,18
708024385,14
708024598,13
708024600,17
708024708,23
708026569,37
708026672,31
708026673,5
708026674,53
708026680,71
708026681,74
708026687,20
708026688,17
708026798,14
708026886,5
708026888,25
708026895,22
708026896,5
708026907,6
708026909,31
708026910,51
708027023,21
708027024,6
708027215,17
708027222,1
708027225,3
708027332,24
708027347,49
708027459,19
708027551,8
708027552,27
708027553,78
708027556,38
708027559,22
708027560,68
708027573,13
708027657,45
708027658,46
708027665,19
708027766,169
708027878,82
708027884,59
708027886,91
708027986,26
708027987,28
708027996,13
708028106,45
708028109,22
708028110,5
708028112,83
708028215,88
709179934,12
709179940,33
709179948,5
709180058,11
709180064,29
709180066,27
709180067,25
709180150,22
709180159,35
709180161,5
709180163,37
709180169,24
709180273,52
709180275,19
709180377,24
709180380,103
709180391,11
709180392,46
709180393,21
709180483,44
709180489,57
709180490,47
709180610,13
709180612,46
709180707,65
709180923,7
709180934,121
709180938,7
709181045,17
709181141,5
709181155,40
709181247,3
709181262,127
709181351,21
709181358,39
709181361,5
709181369,16
710319603,76
710319604,10
710319710,12
710319768,37
710319822,14
710320303,3
712605626,27
714897892,27
714898214,6
714898215,25
714898218,4
714898311,3
714898312,106
714898313,35
714898323,25
714898412,18
714898415,20
714898416,6
714898420,37
714898520,40
714898532,39
714898543,2
714898634,31
714898744,122
714898755,6
714898865,13
714898963,37
714898964,12
714898966,31
714898968,19
714898969,20
714898979,5
714898980,19
714899085,3
714899176,6
714899181,30
714899186,6
714899187,5
714899188,22
714899200,15
714899287,10
714899305,19
714899306,3
714899307,1
714899389,3
714899507,38
714899511,18
714899512,5
714899513,96
714899522,79
714899523,6
714899605,109
714899611,5
714899612,20
714899623,20
714899626,33
714900684,22
716050773,20
716050774,21
716050992,5
716051096,21
716051097,16
716051539,43
716051540,1
716051752,38
716051753,20
716052076,5
716052077,23
716052486,53
716052492,18
716052600,25
716052602,42
716052706,16
716052713,17
716052717,72
716052912,62
716052913,6
716052914,26
716052920,26
716052928,3
716052929,50
716053036,49
716053243,6
716053257,191
716053360,58
716053369,34
716053469,28
716053475,23
716053478,47
716053479,13
716053480,26
716053582,29
716053585,31
716053590,26
716053682,3
716053693,35
716053695,34
716053803,9
716053806,26
716054025,1
717202278,11
717202279,11
717202280,129
717202398,38
717202399,29
717202608,5
717202713,17
717202722,50
717202725,37
717202827,6
717202828,87
717202931,19
717202932,21
717203049,24
717203050,46
717203261,1
717203391,19
717203480,18
717203601,43
717203706,1
717203707,23
718347553,22
718347556,42
718347560,6
718347561,17
718347562,19
718347665,40
718347666,71
718348311,29
718348528,5
718349070,25
720641331,10
720641650,60
720642082,71
722939131,93
722939157,33
722939244,5
722939341,35
722939342,5
722939346,8
722939348,58
722939349,72
722939569,5
722939572,6
722939582,25
722939584,35
722939806,35
722939808,11
722939897,38
722940442,55
722940463,26
722940552,29
722940553,26
722940554,31
722940681,3
722940768,129
722940788,17
724088704,4
724088705,24
724088807,29
724089255,66
724089358,45
724089369,4
724089479,73
724089580,3
724089587,31
724089807,13
724089808,56
724089812,55
724089923,48
724090128,44
724090140,65
724093719,37
724093825,53
724093827,63
724093930,20
724093988,43
724094042,38
724094406,3
725241232,36
725241333,7
725241334,12
725241434,28
725241446,12
725241447,42
725241550,33
725241567,32
725241568,54
725241778,101
725241870,17
725241878,17
725241993,6
725242198,10
725242311,21
725242423,24
725242424,5
725242429,24
725242524,19
725242549,18
725242746,63
725242749,24
725242750,24
725242751,39
725242857,83
726404184,47
726404286,49
726404399,14
726404612,20
726404613,5
726404615,60
726404944,61
726405156,75
726405268,5
726405269,15
726405270,48
726405377,134
726405484,33
726405494,5
726405495,7
726405598,60
726405697,38
726405698,7
726405710,63
727552898,14
727553102,55
727553103,23
727553104,69
727553219,24
727553323,20
727553434,1
727553435,4
727553654,34
727553761,44
727553777,40
727553778,21
727553881,78
727553980,7
727554101,5
727554102,21
727554323,25
727554324,23
727554434,1
727554435,38
728708314,21
728708411,5
728708736,31
728708960,20
728708969,102
728709074,73
728709180,5
728709285,41
728709394,5
728709395,130
728709400,64
728709606,14
728709613,153
728709823,32
728709831,72
729851733,36
731004145,47
731004232,34
731004234,54
731004352,6
731004359,24
731004447,24
731004448,5
731004449,11
731004473,15
731004561,51
731004572,65
731004694,27
731004794,31
731004800,18
731004889,85
731004997,22
731005020,31
731005119,25
731005124,41
731005127,49
731005132,19
731005232,77
731005235,4
731005343,40
731005346,20
731005347,31
731005430,23
731005431,56
731005435,89
731005450,45
731005457,20
731005545,23
731005548,34
731005558,90
731005653,50
731005669,14
731005670,20
731005671,29
731005763,38
731005764,19
731005767,42
731005772,112
731005778,18
731005785,17
732158129,31
732158246,36
732158463,24
732158469,7
732158549,47
732158567,52
732158573,14
732158676,3
732158774,37
732158798,16
732158990,10
732159016,32
732159334,38
732159781,6
733317684,14
733317689,26
733317690,7
733317705,40
733317806,34
733317898,5
733317914,52
733318003,26
733318004,41
733318036,42
733318143,40
733318226,42
733318227,27
733318228,1
733318229,53
733318349,19
733318442,27
733318444,40
733318445,43
733318466,6
733318467,52
733318889,87
733318890,26
733318891,20
733319098,22
733319103,7
733319104,8
733319105,15
733319123,44
733319124,1
733319308,29
734477318,23
734477321,8
734477331,10
734477419,44
734477433,37
734477442,51
734477652,27
734477653,18
734477655,4
734477662,38
734477765,10
734477767,33
734477869,4
734477870,21
734477885,21
734477890,21
734477986,19
734478089,35
734478096,5
734478097,27
734478098,16
734478314,25
734478424,43
734478523,18
734478524,1
734478533,2
734478535,3
734478549,12
734478634,81
734478742,22
734478753,59
734478770,85
734478851,22
734478873,1
735626554,18
735626555,35
735626665,28
735626666,8
735626766,21
735626767,27
735626777,23
735626882,19
735626891,18
735626992,30
735626994,26
735627315,45
735627419,6
735627429,4
735627433,29
735627434,35
735627648,40
735627749,99
735627763,24
735627857,33
735627858,39
735627875,20
736789975,59
736789987,23
736789988,15
736790091,4
736790209,24
736790310,13
736790422,69
736790642,1
736790738,7
736790962,17
736791400,20
736791401,21
737937768,24
739097594,14
739097595,38
739097801,35
739097821,24
739098016,17
739098025,10
739098125,54
739098129,55
739098131,23
739098132,21
739098243,18
739098255,20
739098340,22
739098347,15
739098365,55
739098580,14
739098585,10
739098681,84
739098800,29
739098893,49
739098901,40
739098904,18
739098915,91
739098999,5
739099012,81
739099099,54
739099110,28
739099111,37
739099133,11
740254354,6
740254382,48
740254387,24
740255018,38
740255019,81
740255118,8
740255321,10
740255322,52
740255423,73
740255680,25
740255705,17
740255800,6
740255847,23
740255874,4
740255884,19
740255885,9
740256029,52
740256031,47
740256036,45
740256037,27
740256046,8
740256047,50
740256048,56
740256057,14
741403224,24
741403349,29
741404432,10
741404654,28
741404655,21
741404753,25
741404764,5
741404867,60
741404870,24
741404984,39
741404985,36
741405081,15
741405090,5
741405409,24
741405517,3
741405633,16
741405735,14
741405851,17
741405852,36
741405853,139
741405854,6
741405855,27
742558560,7
742558669,34
742558673,6
742558788,24
742558885,19
742559007,54
742559008,86
742559110,17
742559115,20
742559121,29
742559226,31
742559330,24
742559331,34
742559342,24
742559550,1
742559551,66
742559665,4
742559679,61
742559773,77
742559872,20
742559881,22
742559882,73
742559883,44
742559988,4
742560105,25
743725180,57
743725187,24
743725194,76
743725304,48
743725501,20
743725613,80
743725614,68
743725615,16
743725630,37
743725712,25
743725725,26
743725731,37
743725837,39
743726054,22
743726055,24
743726058,19
743726062,28
743726063,31
743726176,23
743726380,29
743726397,15
743726493,19
743726507,16
743726600,13
743726715,19
743726721,12
743726726,4
744885706,11
744886024,41
744886353,72
744886782,30
744886783,105
744886796,5
744886900,32
744886909,134
744887006,50
744887007,53
744887350,3
747195038,5
747195825,65
747195937,1
747196019,4
747196035,88
747196128,39
747196136,16
747196137,26
747196138,18
747196237,1
747196351,15
747196453,24
747196454,25
747196455,98
747196462,20
747196463,5
747196464,63
747196467,20
747196469,22
747196470,22
747196471,1
747196472,22
747196473,21
747196474,20
747196576,31
747196586,42
747196680,56
747196681,30
747196685,12
747197035,6
747197127,10
747197128,51
747197351,27
748355633,55
748355678,44
748355827,37
748355995,3
748356008,35
748356059,3
748356061,26
748356102,38
748356117,29
748356119,40
748356167,45
748356213,56
748356334,32
749514599,6
749514766,33
749514820,35
749514871,29
749514875,32
749514989,34
749515097,31
749515152,52
749515266,37
749515467,16
749515582,19
749515628,3
749515783,28
749515839,29
749515851,2
749515900,34
749515958,50
749515959,19
749515960,20
749516062,39
750676433,42
750676484,37
750676485,59
750676537,28
750676584,26
750676590,2
750676591,21
750676712,76
750676756,31
750676866,18
750676867,30
750676902,76
750676959,1
750676960,37
750676961,21
750676966,21
750676971,64
750677019,70
750677025,16
750677075,58
750677076,79
750677077,52
750677136,32
750677243,9
750677244,69
751837202,20
751837203,18
751837206,44
751837418,68
751837419,5
751837636,148
751837637,22
751838186,37
751838187,29
751838405,42
751838508,14
751838509,64
751838514,17
751838612,33
751838727,19
751838728,54
751838729,44
751838730,20
752999041,21
752999346,43
752999348,45
752999351,50
752999454,25
752999455,21
752999456,27
752999559,79
752999771,36
752999867,21
752999868,5
752999869,62
753000082,25
755312905,55
755312910,36
755314427,30
756464032,72
756464038,19
756464150,4
756464231,26
756464341,67
756464671,39
756465342,15
756465555,71
757622937,21
757622938,4
757623252,10
757623264,3
757623371,19
757623374,18
757623700,4
757623808,21
757623920,39
757624034,117
757624133,31
757624257,57
757624258,26
757624260,18
757624573,7
757624574,35
757624575,1
757624586,18
758785755,54
758785876,18
758785967,21
758785974,18
758785975,20
758785977,16
758786078,22
758786193,45
758786308,31
758786415,6
758786528,92
758786639,70
758786741,42
758786849,23
758786855,44
758786966,29
758787182,34
758787398,27
758787400,46
759944995,32
759944996,46
759945190,44
759945266,34
759945272,30
759945322,14
759945375,16
759945376,41
759945379,49
759945428,40
759945653,27
759946274,8
760925943,95
761106759,66
761106808,41
761106863,23
761106866,18
761106867,33
761106912,43
761106921,42
761106924,76
761106971,31
761107024,16
761107025,25
761107027,25
761107130,58
761107138,31
761107183,80
761107184,11
761107239,71
761107292,12
761107350,9
761107352,5
761107507,17
761107508,75
761107561,21
762266995,17
763427708,48
763427722,40
763427776,17
763427826,25
763427878,81
763427886,4
763427934,21
763427999,22
763428045,20
763428054,28
763428102,13
763428221,51
763428260,16
763428261,39
763428273,48
763428330,43
763428374,3
763428425,26
763428483,57
764595205,43
764595206,35
764595310,118
764595424,25
764595535,133
764595542,40
764595653,39
764595657,30
764595658,57
764595877,61
764596199,20
764596207,58
764596208,47
764596421,27
764596422,24
764596759,77
764596868,21
765602773,16
765748682,19
765748781,7
765748788,19
765748789,29
765749003,43
765749010,22
765749234,54
765749329,18
765749342,19
765749554,19
765750112,92
765750431,25
765750644,15
765750650,3
765751529,108
766767131,13
766914838,23
766914953,27
766915168,20
766915284,53
766915383,12
766915396,1
766915502,42
766915504,64
766915505,63
766915825,34
766915936,32
766916052,17
766916053,30
766916159,37
766916379,22
766916380,82
766916383,21
766916482,17
766916496,16
768084905,48
768085132,2
768085250,35
768085798,16
768086013,23
768086113,22
768086225,5
768086451,7
768086552,69
768086553,25
768086557,104
769245035,37
769245079,29
769245183,1
769245348,24
769245398,42
769245457,38
769245614,9
769245776,60
769245777,28
769245778,2
771562674,29
771562896,49
771563016,67
771563115,53
771563225,56
771563446,1
771563556,1
771563667,1
771563668,1
771563669,1
771563776,1
771563777,1
771563779,27
771563780,40
771564120,43
772543686,9
772557063,1
772728613,41
772728614,28
772728726,69
772728829,43
772728833,35
772728834,58
772728938,37
772729050,88
772729051,21
772729053,37
772729166,65
772729271,26
772729272,35
772729273,113
772729276,15
772729283,15
772729384,29
772729390,60
772729496,31
772729497,34
772729501,9
772729502,23
772729504,8
772729606,36
772729611,27
772729618,83
772729729,27
772730160,49
772730161,21
772730162,62
772732166,17
772732219,59
772732487,15
772732536,163
772732538,17
772732539,23
772732589,24
772732644,6
772732645,20
772732699,4
772732752,37
772732753,83
772732858,21
772732860,31
772732861,39
773894475,33
773894691,33
773894797,23
773894802,66
773894916,42
773894917,111
773895013,87
773895014,19
773895015,25
773895125,7
773895126,53
773895235,101
773895236,16
773895237,52
773895349,35
773895350,52
773895561,22
773895567,114
773895570,23
773895571,53
773895670,26
773895674,20
773895778,39
773895779,16
773895788,13
773895892,36
773895893,20
773896005,65
775063630,28
775063635,92
775063637,35
775063638,43
775063750,45
775063751,36
775063849,37
775063859,1
775063860,25
775063965,27
775063966,35
775064075,78
775064186,21
775064285,23
775064605,25
775064721,95
775064727,79
775064728,43
775064833,94
775064944,79
775064945,49
775065043,22
775065048,91
775065056,15
775065057,19
775065058,43
775065269,53
775065270,49
776066317,85
776228487,43
776231041,28
776231042,43
776231153,31
776231268,26
776231269,54
776231380,21
776231477,100
776231484,67
776231594,1
776231809,21
776231811,6
776231928,20
776232031,38
776232034,18
776232144,23
776232248,17
776232352,90
776232360,33
776232471,16
776232472,51
776232473,53
776232586,22
776232587,21
777389530,44
777389534,25
777389535,17
777389536,52
777389639,47
777389856,24
777389864,58
777390614,75
777390725,16
777390726,50
777390833,35
777390834,25
777391052,53
777391053,51
777391054,32
777391055,24
777391159,7
777391165,38
779722848,85
779722853,18
779722854,49
779722950,74
779722958,28
779723059,20
779723168,37
779723267,4
779723268,21
779723354,4
779723371,30
779723372,51
779723459,12
779723467,8
779723687,65
779723780,20
780889582,86
780889588,22
780889798,52
780889802,22
780889805,58
780890337,67
780890338,7
780890339,78
780890341,39
780890342,1
780890559,21
780890560,18
780890561,41
780890664,37
780890880,4
780890882,41
780890998,17
780891099,61
780891100,56
780891108,19
780891199,8
780891204,92
782056351,48
782056352,33
782056356,34
782056363,43
782056467,77
782056572,18
782056574,39
782056914,18
782057225,23
782057226,45
782057329,17
782057336,60
782057337,48
782057338,33
782057339,23
782057340,12
782057556,38
782057659,6
782057660,50
782057668,28
782057678,51
782057894,18
782057988,19
782057991,15
783222523,39
783222525,73
783222615,18
783222622,36
783222623,62
783222734,20
783222738,17
783222832,37
783222837,38
783222848,27
783222849,20
783222850,19
783222950,25
783222951,1
783222952,21
783222953,46
783222954,39
783223056,48
783223058,21
783223165,38
783223277,14
783223279,43
783223605,64
783223617,16
783223619,36
783223719,34
783223827,56
783223828,16
783223928,44
783224038,41
783224048,31
783224049,31
783224050,42
783224153,26
783224799,25
783225015,10
784396727,57
784396736,17
784396737,39
784396765,31
784396772,8
784396774,3
784398046,12
784398071,22
784398072,72
784398073,63
784398077,14
784398078,63
784398089,70
784398167,17
784398168,51
784398169,19
784398190,5
784398283,50
784398303,31
784398371,19
784398379,27
784398407,19
785560168,77
785560169,27
785560170,39
785560171,50
785560173,33
785560386,11
785560499,87
785560600,23
785560601,31
785560602,77
785560612,103
785560613,25
785560723,29
785560724,21
785560725,17
785560940,53
785561146,17
785561147,16
785561263,5
785561473,43
785561474,8
785561482,68
787883706,11
787883707,47
787883806,54
787883808,64
787883914,49
787883932,10
787884138,38
787884142,58
787884143,34
787884565,42
787884670,43
787884678,18
787884763,88
787884862,39
787884865,48
787885080,77
787885181,37
787885189,1
787885207,108
787885292,7
787885297,5
787885320,4
789054471,18
789054587,48
789054588,14
789054687,63
789054690,15
789054790,20
789054792,50
789054799,81
789055010,18
789055221,2
789055235,12
789055336,48
789055344,29
789055430,51
789055537,18
789055549,24
789055644,66
789055854,43
789055857,3
789055859,34
789055866,86
789055965,35
789055970,19
789055974,4
790226776,6
790226777,27
790226781,31
790226782,35
790226783,27
790226784,20
790226999,17
790227102,19
790227103,24
790227223,22
790227413,22
790227428,7
790227429,17
790227430,45
790227431,22
790227432,45
790227514,14
790227515,34
790227522,15
790227523,54
790227525,41
790227733,35
790227751,23
790227840,30
790227841,48
790227842,37
790227951,21
790228060,42
790228061,11
790228258,5
790228271,8
790228276,6
790228377,20
791396587,51
791396595,54
791396613,63
791396711,52
791396910,12
791397241,36
791397247,13
791397351,54
791397353,32
791397576,8
791397673,21
791397676,101
791397681,20
791397687,46
791397883,16
791397901,40
791398009,8
791398114,76
791398117,22
791398202,65
791398209,66
792563125,33
792563129,60
792563333,52
792563538,79
792563984,7
792564303,17
792564624,16
793741991,25
793742310,24
793742427,7
793743071,72
793743274,46
796076735,41
796076966,34
796076967,33
796076968,19
796076970,34
796077070,27
796077156,9
796077157,30
796077158,18
796077159,29
796077179,35
796077180,27
796077181,17
796077263,19
796077265,18
796077266,50
796077267,20
796077271,104
796077272,15
796077291,26
796077386,49
796077392,59
796077393,23
796077394,23
796077492,68
796077493,6
796077585,184
796077591,1
796077610,23
796077713,23
796077714,17
796077920,29
796078036,102
796078037,5
796078125,37
796078126,19
796078127,37
796078130,37
796078131,20
796078254,4
796078354,34
796078359,34
796078360,32
796078361,76
797254736,8
797254836,27
797254837,55
797254845,26
797254944,44
797254945,6
797254953,15
797255048,18
797255049,57
797255050,66
797255056,17
797255169,20
797255170,14
797255278,4
797255677,11
797255686,5
797255688,48
797255689,67
797255690,31
797255802,3
797255805,28
797255806,9
797255901,41
797256015,84
798424250,4
798424470,43
798424568,23
798425313,43
798426748,36
798427080,87
799610291,18
799610298,36
799610299,18
799610303,19
799610304,47
799610305,5
799610306,37
799610403,41
799610410,52
799610499,4
799610617,22
799610724,32
799610729,25
799610730,20
799610731,17
799611057,23
799611058,78
799611153,10
799611261,25
799611262,33
799611269,54
799611270,36
799611352,67
799611380,23
799611477,26
799611573,32
799611577,37
799611578,31
799611687,67
799611901,20
800795421,55
800795422,15
800795423,27
800795529,44
800795531,32
800795532,45
800795631,24
800795633,3
800795640,13
800795641,3
800795642,89
800795749,35
800796073,43
800796172,2
800796492,26
800796494,29
800796497,110
800796698,30
800796699,29
800796717,61
800796804,21
800796815,33
800797028,128
801964521,11
801964522,4
801964725,56
801964834,12
801964940,16
801964941,27
801965039,21
801965143,74
801965149,33
801965150,17
801965151,17
801965152,15
801965262,140
801965586,2
801965587,39
801965593,48
801965690,18
801965697,17
801965698,1
801965809,32
801965810,7
801965910,56
801966011,16
801966016,14
804309109,29
804309313,27
804309314,24
804309315,29
804309325,112
804309538,10
804309540,28
804309541,45
804309542,9
804309976,58
804309977,114
804310074,28
804310075,13
804310080,86
804310086,55
804310087,18
804310088,37
804310391,10
804310409,29
804310410,20
804310618,27
804310619,32
804310721,11
804310727,117
805490840,47
805490851,48
805490852,16
805490937,126
805490938,11
805490941,27
805491030,17
805491054,5
805491138,81
805491159,14
805491233,51
805491257,29
805491340,34
805491341,21
805491356,6
805491357,63
805491358,75
805491359,18
805491360,65
805491438,64
805491439,48
805491445,78
805491446,37
805491447,61
805491559,35
805491563,61
805491630,54
805491753,70
805491758,23
805491759,137
805491760,18
805491761,33
805491846,54
805491847,52
805491861,34
806661243,12
806661245,32
806661337,25
806661341,63
806661353,79
806661780,35
806661781,55
806661883,20
806662093,16
806662098,8
806662313,35
806662317,17
806662432,12
806662433,4
806662434,26
806662760,48
806662861,27
807836908,32
807842075,38
807842078,64
807842186,3
807842188,23
807842189,21
807842291,36
807842300,44
807842408,4
807842615,19
807842621,20
807842626,22
807842725,20
807842726,54
807842732,91
807842839,40
807842943,53
807842947,42
807842948,9
807842952,14
807843047,86
807843061,8
807843160,42
807843161,18
807843265,125
807843268,46
807843581,31
809012471,15
809012472,18
809012473,2
809012474,4
809012517,5
809012518,7
809012525,60
809012627,43
809012628,11
809012671,35
809012682,31
809012683,7
809012731,10
809012735,32
809012740,35
809012741,32
809012784,16
809012785,22
809012786,22
809012787,29
809012833,119
809012840,22
809012841,35
809012842,44
809012843,2
809012892,17
809012899,18
809012900,14
809012901,18
809013046,44
809013161,86
809013213,30
809013214,87
809013220,17
809013266,1
809013267,22
809013268,9
810179680,16
810179681,18
810179682,3
810179683,4
810180071,15
810180072,42
810180073,16
810180181,13
810180281,17
810180392,13
810180393,27
811354571,4
812522994,16
813700401,16
813700515,9
813700615,47
813700726,7
813701384,19
813701393,4
813701500,16
813701705,5
813701817,32
813701820,28
813701834,20
813701928,38
813702038,21
813703927,5
813704142,94
813704353,73
813704459,17
813704460,13
813704461,18
813704462,8
813704675,88
813704778,27
813704894,13
814871581,35
814871675,68
814871679,23
814871680,1
814871686,49
814871793,49
814871893,19
814871908,22
814872124,24
814872125,34
814872219,19
814872345,4
814872543,53
814872651,73
814872652,21
814872654,8
814872658,13
814872763,1
814872764,37
814872866,51
814872978,15
814872982,45
814873089,27
814873099,1
814873100,29
814873198,63
814873201,20
814873208,19
816046221,30
816046222,31
816046381,34
816046384,17
816046489,19
816046490,32
816046491,42
816046544,18
816046598,26
816046599,40
816046602,40
820736681,19
820736691,5
820737113,14
820737114,7
820737223,7
820737339,17
820737434,17
820737436,21
820737446,69
820737540,32
820737650,25
820737769,34
820737863,26
820737864,16
820737871,27
820737970,15
820737973,5
820737982,7
820738085,18
821918534,76
821918535,15
821918536,17
821918641,24
821918861,39
821918870,3
821918973,6
821918974,20
821918975,41
821918976,36
821919077,37
821919078,54
821919079,31
821919080,28
821919188,84
821919293,13
821919296,17
821919297,19
821919301,23
821919309,33
821919414,56
821919517,30
821919633,28
821919635,23
821919850,42
821920047,57
821920053,9
821920057,33
823108973,22
823108976,40
823108977,3
823109080,46
823109085,80
823109184,27
823109192,41
823109193,36
823109194,37
823109285,19
823109512,4
823109619,19
823109728,15
823109850,7
823109952,18
823110063,17
823110064,13
823110065,32
823110066,16
823110165,28
823110166,25
823110167,15
823116607,17
823116824,60
823116825,45
823116826,34
823116933,22
823117041,37
823117042,2
823117043,23
823117044,40
823117045,21
823117261,14
823117262,8
823117372,18
823117373,28
823117374,108
824288844,13
824288948,11
824288949,37
824288953,20
824288958,18
824288959,7
824289073,13
824289177,23
824289180,15
824289181,33
824289182,10
824289403,27
824289495,13
824289506,56
824290271,20
824290375,11
824290483,34
824290484,16
824290485,16
824290487,145
825469902,34
825469909,40
825469960,48
825470022,27
825470074,14
825470125,117
825470127,20
825470129,32
825470499,38
825470611,24
825470716,7
825470719,52
825470724,16
826641431,1
826641432,12
826641527,24
826641528,38
826641639,24
826641750,41
826641753,6
826641971,23
826642186,10
826642187,13
826642298,56
826642299,7
826642300,81
826642301,16
826642302,3
826642518,43
826642843,14
826642845,36
826642850,15
826642950,20
826643071,59
827815101,29
828989153,36
828989273,13
828989370,68
828989476,33
828989490,15
828989491,22
828989580,16
828989599,7
828989600,35
828989692,21
828989695,3
828989696,10
828989700,22
828989705,94
828989797,2
828989798,51
828989815,18
828989912,117
828989916,13
828989926,50
828990031,12
828990144,13
828990230,42
828990250,56
828990667,7
828990671,34
830165510,34
830165616,31
830165717,25
830165722,17
830165729,151
830165829,35
830165831,44
830165945,13
830166046,41
830166163,18
830166364,9
830166365,41
830166370,20
830166475,14
830166584,29
830166585,59
830166590,40
830166693,44
830166694,38
830166801,22
830166802,11
830166909,37
830167017,6
830167121,39
830167127,13
831344533,46
831344644,61
831344755,6
831349270,6
831349273,35
831349487,16
831349704,30
831349706,23
831349707,21
831349927,38
831349928,19
831349929,106
831350143,32
831350144,69
831350254,14
831350361,11
831350367,66
831350469,68
831350470,58
831350572,12
831350577,36
831350582,17
831350681,7
831350682,1
831350689,50
831350800,29
832521719,27
832521721,26
832521730,43
832521824,41
832521825,1
832521835,87
832521837,59
832521838,22
832522155,15
832522156,23
832522157,6
832522158,12
832522487,25
832522492,23
832522809,3
832522810,53
832522811,17
832522812,47
832523133,12
832523144,42
832523145,29
832523361,33
832523362,17
832523363,14
833698825,34
833698924,24
833698925,16
833698929,51
833698930,21
833698931,75
833699151,13
833699155,29
833699257,38
833699477,16
833699478,5
833699585,40
833699586,1
833699587,1
833699687,57
833699799,21
833699905,71
833699906,41
833699908,25
833700016,63
833700117,43
833700128,1
833700129,19
833700232,16
833700233,5
833700234,80
834872064,40
834872067,5
834872707,14
834873034,54
834873036,39
834873142,2
834873247,35
834873358,22
834873360,14
834873361,20
834873362,22
834873363,13
837220463,8
837220579,14
837221123,3
837221129,16
837221218,31
837221331,36
837221426,38
837221761,14
838400326,62
838400651,28
838400760,21
838400863,45
838400871,27
838401093,24
838401200,31
838401408,56
838401418,15
838401735,40
838401938,30
838401943,8
838401952,85
839581625,22
839581626,48
839581633,22
839581848,3
839581849,4
839582054,29
839582066,14
839582284,13
839582390,3
839582394,39
839582504,63
839582505,43
839582597,13
839582602,47
839582603,39
839582608,13
839582609,4
839582813,19
839582814,47
839582817,14
839583034,5
839583239,12
840756308,54
840756315,19
840756325,88
840756411,14
840756506,18
840756514,9
840756515,15
840756521,5
840756533,30
840756620,56
840756622,33
840756623,54
840756715,50
840756729,19
840756730,39
840756734,27
840756735,47
840756736,16
840756819,11
840756824,8
840756825,47
840756826,45
840756834,44
840756837,15
840756838,45
840756839,49
840756917,13
840756918,20
840756923,36
840756924,11
840756934,123
840757018,18
840757030,3
840757038,36
840757119,12
840757135,9
840757227,11
840757229,20
840757230,25
840757235,34
840757240,18
840757241,13
840757319,26
840757321,12
840757329,33
840757330,7
840757331,8
840757332,23
840757336,17
840757340,12
840757343,29
840757344,33
841948002,15
841948333,12
841948875,11
841948876,42
841949074,33
841949077,51
841949287,28
841949288,35
841949289,65
841949401,15
841949504,44
841949506,74
841949613,25
841949614,13
841949825,48
841950046,42
841950262,12
841950366,25
841950369,19
841950370,14
841950478,14
841950584,16
841950585,6
841950586,35
841950686,20
843122994,3
843122995,32
843123098,16
843123099,25
843123100,17
843123101,6
843123102,40
843123212,23
843123425,9
843123641,28
843123748,21
843123857,50
843123957,43
843123958,26
843124062,80
843124072,19
843124386,20
843124493,60
845484927,4
845484940,51
845485037,40
845485355,23
845485370,16
845485465,28
845485584,21
845485695,28
845485696,75
845485893,14
845485894,44
845486014,45
845486215,33
845486446,4
845486448,3
845486553,21
846666257,24
846666258,40
846666274,18
846666364,4
